PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
6826802,07/26/2011 07:42:47,189102,10/13/2009 13:02:48,105,12,What is the exact location SharePointProjectItem.spdata file in SharePoint?,"What is the exact location of **SharePointProjectItem.spdata** file in **SharePoint 2007 and SharePoint 2010?**

I know the file is a hidden file. I tried searching hidden files but couldn't find it.",sharepoint,namespaces,,,,,open,0,30,9,"What is the exact location SharePointProjectItem.spdata file in SharePoint? What is the exact location of **SharePointProjectItem.spdata** file in **SharePoint 2007 and SharePoint 2010?**

I know the file is a hidden file. I tried searching hidden files but couldn't find it.",2
594300,02/27/2009 10:53:47,71806,02/27/2009 10:47:56,1,0,Moss 2007 (Microsoft Sharepoint office server 2007),Is it worth learning Moss 2007 ? What could be the future of it ?,sharepoint,2007,,,,03/23/2012 13:32:46,off topic,1,15,7,Moss 2007 (Microsoft Sharepoint office server 2007) Is it worth learning Moss 2007 ? What could be the future of it ?,2
2109220,01/21/2010 12:45:45,131180,06/30/2009 16:10:10,1,1,Retrieve all items from a SharePoint Field Choice Column with using ObjectModel,"I know a [similar question][1] has already been asked, but that retrieves all the items for Choice field using Sharepoint Object Model. I dont have object model available to me. I want to do this using CAML or something. I couldnt figure out a CAML query to get all the items for a choice field.

Any pointers in the right direction will be really appreciated.

Regards.


  [1]: http://stackoverflow.com/questions/1290410/retrieve-all-items-from-a-sharepoint-field-choice-column",sharepoint,c#,caml,,,,open,0,67,12,"Retrieve all items from a SharePoint Field Choice Column with using ObjectModel I know a [similar question][1] has already been asked, but that retrieves all the items for Choice field using Sharepoint Object Model. I dont have object model available to me. I want to do this using CAML or something. I couldnt figure out a CAML query to get all the items for a choice field.

Any pointers in the right direction will be really appreciated.

Regards.


  [1]: http://stackoverflow.com/questions/1290410/retrieve-all-items-from-a-sharepoint-field-choice-column",3
256407,11/02/2008 02:18:42,15310,09/17/2008 08:14:09,451,31,What are your biggest complaints about Sharepoint?,"I'm looking into using SharePoint (WSS 3.0, specifically) for the document library and discussion board functionalities.

I'd like to ask those of you who have experience in SP (MOSS or WSS, since we might upgrade in the future) for a list of the items that ticked you off or required a difficult workaround.

Here's one from me - I found when I implemented forms authentication that a lot of the built-in integration with Microsoft Office disappeared, and I was also unable to use explorer view.",sharepoint,wss,,,,04/13/2012 14:04:10,not constructive,1,83,7,"What are your biggest complaints about Sharepoint? I'm looking into using SharePoint (WSS 3.0, specifically) for the document library and discussion board functionalities.

I'd like to ask those of you who have experience in SP (MOSS or WSS, since we might upgrade in the future) for a list of the items that ticked you off or required a difficult workaround.

Here's one from me - I found when I implemented forms authentication that a lot of the built-in integration with Microsoft Office disappeared, and I was also unable to use explorer view.",2
4792399,01/25/2011 10:33:09,42636,12/02/2008 22:18:00,1902,26,SPItemEvent: abort the event from the EventHandler,"How can I abort an item even (in my case, ItemDeleting) so that it doesn'r get executed? I want the deletion not to take place if certain conditions are matched and do it silently for the use (no messages, no exceptions). Thanks

EDIT:
SP 2010",sharepoint,,,,,,open,0,43,7,"SPItemEvent: abort the event from the EventHandler How can I abort an item even (in my case, ItemDeleting) so that it doesn'r get executed? I want the deletion not to take place if certain conditions are matched and do it silently for the use (no messages, no exceptions). Thanks

EDIT:
SP 2010",1
2881673,05/21/2010 11:40:40,285325,03/03/2010 13:15:25,10,0,Sharepoint page level security,"Another SharePoint question from myself!

I've created a subsite and from within Sharepoint designer I've created a new aspx page, all nice and simple so far.  I can't seem to find where I can change the security on this new page, only site admins can view the page and everyone else gets access denied.
It doesn't seem to inherit the permissions from the parent and I can't see where to change the security settings!

Please help, I'm sure it's something simple!

Thanks

Dan",sharepoint,,,,,,open,0,79,4,"Sharepoint page level security Another SharePoint question from myself!

I've created a subsite and from within Sharepoint designer I've created a new aspx page, all nice and simple so far.  I can't seem to find where I can change the security on this new page, only site admins can view the page and everyone else gets access denied.
It doesn't seem to inherit the permissions from the parent and I can't see where to change the security settings!

Please help, I'm sure it's something simple!

Thanks

Dan",1
184653,10/08/2008 20:12:40,21586,09/24/2008 09:51:27,8,2,SharePoint Lists vs Database Tables performance...,"1. We are looking to store transactional data in SharePoint lists. The lists will easily grow to 100,000+ items.
2. How would the query performance be compared with queries on a database table with these columns?

Queries:
Select by Id
Select Where ColumnValue = X
Group By OrderId
Group By Date

The SP List will be 6 columns wide: Id, Date, OrderId (Lookup), Quanity, ItemName, Title

Kind regards,
Ashish Shharma",sharepoint,sql-server,list,performance,,,open,0,61,6,"SharePoint Lists vs Database Tables performance... 1. We are looking to store transactional data in SharePoint lists. The lists will easily grow to 100,000+ items.
2. How would the query performance be compared with queries on a database table with these columns?

Queries:
Select by Id
Select Where ColumnValue = X
Group By OrderId
Group By Date

The SP List will be 6 columns wide: Id, Date, OrderId (Lookup), Quanity, ItemName, Title

Kind regards,
Ashish Shharma",4
781179,04/23/2009 10:44:16,74302,03/05/2009 16:01:49,470,25,SharePoint 2007 Log Viewer,"SharePoint 2007 (WSS or MOSS) logs are not easy to read on a large screen, has anyone come across a log viewer that is able to:

 * Display SharePoint logs live and historical
 * Filter the events by various parameters
 * Cope with SharePoint's log rotation

A subset of the above features would be acceptable, as would a range of tools either WinForms or WebParts.",sharepoint,sharepoint2007,logging,,,04/13/2012 15:10:16,not constructive,1,64,4,"SharePoint 2007 Log Viewer SharePoint 2007 (WSS or MOSS) logs are not easy to read on a large screen, has anyone come across a log viewer that is able to:

 * Display SharePoint logs live and historical
 * Filter the events by various parameters
 * Cope with SharePoint's log rotation

A subset of the above features would be acceptable, as would a range of tools either WinForms or WebParts.",3
852731,05/12/2009 13:18:09,105338,05/12/2009 12:40:37,1,0,Sharepoint Blog: lost join between categories and post when convert WebPart to XSLT,"I modify the structure of a default page **category.aspx** from **Sharepoint Blog template** making **XSLT**. When I save the page and execute it in browser, **I lost the connection between categories and posts**, and always shows that there isn't messages in this category. *Do you know how can I restore or how rebuild the connection in XSLT structure?*

Thanks a lot!!!

Xavier",sharepoint,categories,blogs,xslt,,,open,0,60,13,"Sharepoint Blog: lost join between categories and post when convert WebPart to XSLT I modify the structure of a default page **category.aspx** from **Sharepoint Blog template** making **XSLT**. When I save the page and execute it in browser, **I lost the connection between categories and posts**, and always shows that there isn't messages in this category. *Do you know how can I restore or how rebuild the connection in XSLT structure?*

Thanks a lot!!!

Xavier",4
2027229,01/08/2010 11:31:27,132202,07/02/2009 10:10:43,1,1,Move a SharePoint 2003 site to a SharePoint 2007 Server,"I have 2 SharePoint servers, an old pilot SP 2003 server and a new SP 2007 production server.

One of the sites in the 2003 server is invaluable and contains a couple of advanced custom lists and document areas that would be a real pain to manually transfer over.

I've looked everywhere for a solution to EASILY move or copy the site from the 2003 server over to the 2007 one but hit many brick walls.

Has anyone ever achieved this? I'm starting to think the ONLY way maybe to upgrade the 2003 site to 2007 and THEN do the move.

I'm aware of stsadm but as far as I can tell this only works if the portals are the same version?

Any help appreciated.",sharepoint,sharepoint2007,sharepoint2003,microsoft,,03/28/2012 13:33:53,off topic,1,120,10,"Move a SharePoint 2003 site to a SharePoint 2007 Server I have 2 SharePoint servers, an old pilot SP 2003 server and a new SP 2007 production server.

One of the sites in the 2003 server is invaluable and contains a couple of advanced custom lists and document areas that would be a real pain to manually transfer over.

I've looked everywhere for a solution to EASILY move or copy the site from the 2003 server over to the 2007 one but hit many brick walls.

Has anyone ever achieved this? I'm starting to think the ONLY way maybe to upgrade the 2003 site to 2007 and THEN do the move.

I'm aware of stsadm but as far as I can tell this only works if the portals are the same version?

Any help appreciated.",4
