PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
4437655,12/14/2010 09:30:44,11432,09/16/2008 07:56:30,5687,312,How to tell NHibernate from producing two references on child table to parent table?,"
Aside from making this...

    public virtual Person Owner { get; set; }

...to:

    public virtual Person Person { get; set; }


How can I prevent NHibernate from producing the extraneous Person_id in its DDL creation?

    create table contact (contact_id int4 not null, number text, type text, owner_ref int4, Person_id int4, primary key (contact_id));
    create table person (person_id int4 not null, person_name text not null, birthdate timestamp not null, primary key (person_id));
    alter table contact add constraint FK38B7242018FA494F foreign key (owner_ref) references person;
    alter table contact add constraint FK38B724202B329A0D foreign key (Person_id) references person;
    create sequence contact_contact_id_seq;
    create sequence hibernate_sequence


I don't know what should go here:

    // ,ConventionBuilder.HasMany.Always(x => x.Key.Column(x.EntityType.Name.ToPostgresNamingConvention() + ""_id""))         


I tried this just to make sure that it's feasible to prevent extraneous reference

    ,ConventionBuilder.HasMany.Always(x => x.Key.Column(""owner_ref""))   
    
    
Here's NHibernate DDL Creation when I add that ConventionBuilder

    create table contact (contact_id int4 not null, number text, type text, owner_ref int4, primary key (contact_id));
    create table person (person_id int4 not null, person_name text not null, birthdate timestamp not null, primary key (person_id));
    alter table contact add constraint FK38B7242018FA494F foreign key (owner_ref) references person;
    create sequence contact_contact_id_seq;
    create sequence hibernate_sequence


It prevent duplicate references, it's possible, but what I still doesn't know is how to change the KeyColumn's name of the collection(IList&lt;Contact&gt;) of Person in ConventionBuilder

Another way is to just change the KeyColumn in ClassMap directly, prevents duplicate reference in contact table...

    HasMany(x => x.Contacts).Inverse().KeyColumn(""owner_ref"");

...but it's better if I can make it automatic on ConventionBuilder.

    
How can I tell NHibernate from producing two references? Here's the complete code:

    
    using System;
    
    using System.Collections.Generic;
    using System.Text.RegularExpressions;
    
    using NHibernate;
    using NHibernate.Dialect;
    
    using FluentNHibernate.Cfg;
    using FluentNHibernate.Cfg.Db;
    using FluentNHibernate.Conventions;
    using FluentNHibernate.Conventions.Helpers;
    using FluentNHibernate.Mapping;
    

    
    
    namespace ConventionBuilderForPg
    {
        class MainClass
        {
            public static void Main (string[] args)
            {
                
                
                string sx = PgNHibernateHelper.Helper.GetDDL<MainClass>("""");
                
                Console.WriteLine(""Copy this: \n\n{0}"", sx);
                
                Console.ReadLine();
    
            }
        }
        
        public class Person
        {
            public virtual int PersonId { get; set; }
            
            public virtual string PersonName { get; set; }
            public virtual DateTime Birthdate { get; set; }     
                        
            public virtual IList<Contact> Contacts { get; set; }
        }
        
    
        public class Contact
        {
            public virtual Person Owner { get; set; }
                            
            public virtual int ContactId { get; set; }      
            public virtual string Number { get; set; }      
            public virtual string Type { get; set; }
        }
        
        
        
        
        
        public class PersonMap : ClassMap<Person>
        {
            public PersonMap()
            {       
        
                Id(x => x.PersonId);
                Map(x => x.PersonName).Not.Nullable();
                Map(x => x.Birthdate).Not.Nullable();                   
                HasMany(x => x.Contacts).Inverse(); 
            }
        }
        
    
        
        public class ContactMap : ClassMap<Contact>
        {
            public ContactMap()
            {                   
                References(x => x.Owner);
                Id(x => x.ContactId).GeneratedBy.Sequence(""contact_contact_id_seq"");
                Map(x => x.Number);
                Map(x => x.Type);                           
            }
            
        }
        
    
    }
    
    
    
    
    namespace PgNHibernateHelper
    {
        public static class Helper
        {
            static ISessionFactory _sf = null;
            public static ISessionFactory GetSessionFactory<T>(string connectionString)
            {
                // Building SessionFactory is costly, should be done only once, making the backing variable static would prevent creating multiple factory
                if (_sf != null) return _sf;
    
                
                _sf = Fluently.Configure()
                    .Database(PostgreSQLConfiguration.Standard.ConnectionString(connectionString))              
                    .Mappings(m => m.FluentMappings.AddFromAssemblyOf<T>())
                    .BuildSessionFactory();
    
                return _sf;
                
                
            }
    
    
            
            public static string GetDDL<T>(string postgresPassword)
            {
                
                var cb = new IConvention[]
                {
                    ConventionBuilder.Property.Always
                    (
                     x => 
                        {                       
                            if (x.Property.PropertyType == typeof(string))
                                x.CustomSqlType(""text"");
                        }
                     )
                
                    ,ConventionBuilder.Class.Always( x => x.Table( x.EntityType.Name.ToPostgresNamingConvention() ) ) 
                    
                    ,ConventionBuilder.Property.Always( x => x.Column(x.Name.ToPostgresNamingConvention() ) )
                    
                    ,ConventionBuilder.Id.Always( x => x.Column(x.Name.ToPostgresNamingConvention()) )      
                    
                    // I don't know what should go here
                    // ,ConventionBuilder.HasMany.Always(x => x.Key.Column(x.EntityType.Name.ToPostgresNamingConvention() + ""_id""))         
                                    
                    ,ConventionBuilder.Reference.Always(x => x.Column( x.Name.ToPostgresNamingConvention().ToLower() + ""_ref"" ) )   
                    
                    
                        
                };
                
                return
                    string.Join("";"" + Environment.NewLine,
                        Fluently.Configure()
                        .Database(PostgreSQLConfiguration.Standard.ConnectionString(""Server=localhost;Database=postgres;User ID=postgres;Password="" + postgresPassword + "";""))                                              
                        .Mappings(m => m.FluentMappings.AddFromAssemblyOf<T>()
                                           .Conventions.Add( cb )
                                          )
                        .BuildConfiguration()
                        .GenerateSchemaCreationScript(new PostgreSQLDialect())
                                );                                       
            }
            
            
            private static string ToPostgresNamingConvention(this string s)
            {
                var r = new Regex(@""
                    (?<=[A-Z])(?=[A-Z][a-z]) |
                    (?<=[^A-Z])(?=[A-Z]) |
                    (?<=[A-Za-z])(?=[^A-Za-z])"", RegexOptions.IgnorePatternWhitespace);
                
                return r.Replace(s, ""_"").ToLower();
            }       
        }//SessionFactoryBuilder
    }
    
",nhibernate,design-patterns,,,,,open,0,2954,14,"How to tell NHibernate from producing two references on child table to parent table? 
Aside from making this...

    public virtual Person Owner { get; set; }

...to:

    public virtual Person Person { get; set; }


How can I prevent NHibernate from producing the extraneous Person_id in its DDL creation?

    create table contact (contact_id int4 not null, number text, type text, owner_ref int4, Person_id int4, primary key (contact_id));
    create table person (person_id int4 not null, person_name text not null, birthdate timestamp not null, primary key (person_id));
    alter table contact add constraint FK38B7242018FA494F foreign key (owner_ref) references person;
    alter table contact add constraint FK38B724202B329A0D foreign key (Person_id) references person;
    create sequence contact_contact_id_seq;
    create sequence hibernate_sequence


I don't know what should go here:

    // ,ConventionBuilder.HasMany.Always(x => x.Key.Column(x.EntityType.Name.ToPostgresNamingConvention() + ""_id""))         


I tried this just to make sure that it's feasible to prevent extraneous reference

    ,ConventionBuilder.HasMany.Always(x => x.Key.Column(""owner_ref""))   
    
    
Here's NHibernate DDL Creation when I add that ConventionBuilder

    create table contact (contact_id int4 not null, number text, type text, owner_ref int4, primary key (contact_id));
    create table person (person_id int4 not null, person_name text not null, birthdate timestamp not null, primary key (person_id));
    alter table contact add constraint FK38B7242018FA494F foreign key (owner_ref) references person;
    create sequence contact_contact_id_seq;
    create sequence hibernate_sequence


It prevent duplicate references, it's possible, but what I still doesn't know is how to change the KeyColumn's name of the collection(IList&lt;Contact&gt;) of Person in ConventionBuilder

Another way is to just change the KeyColumn in ClassMap directly, prevents duplicate reference in contact table...

    HasMany(x => x.Contacts).Inverse().KeyColumn(""owner_ref"");

...but it's better if I can make it automatic on ConventionBuilder.

    
How can I tell NHibernate from producing two references? Here's the complete code:

    
    using System;
    
    using System.Collections.Generic;
    using System.Text.RegularExpressions;
    
    using NHibernate;
    using NHibernate.Dialect;
    
    using FluentNHibernate.Cfg;
    using FluentNHibernate.Cfg.Db;
    using FluentNHibernate.Conventions;
    using FluentNHibernate.Conventions.Helpers;
    using FluentNHibernate.Mapping;
    

    
    
    namespace ConventionBuilderForPg
    {
        class MainClass
        {
            public static void Main (string[] args)
            {
                
                
                string sx = PgNHibernateHelper.Helper.GetDDL<MainClass>("""");
                
                Console.WriteLine(""Copy this: \n\n{0}"", sx);
                
                Console.ReadLine();
    
            }
        }
        
        public class Person
        {
            public virtual int PersonId { get; set; }
            
            public virtual string PersonName { get; set; }
            public virtual DateTime Birthdate { get; set; }     
                        
            public virtual IList<Contact> Contacts { get; set; }
        }
        
    
        public class Contact
        {
            public virtual Person Owner { get; set; }
                            
            public virtual int ContactId { get; set; }      
            public virtual string Number { get; set; }      
            public virtual string Type { get; set; }
        }
        
        
        
        
        
        public class PersonMap : ClassMap<Person>
        {
            public PersonMap()
            {       
        
                Id(x => x.PersonId);
                Map(x => x.PersonName).Not.Nullable();
                Map(x => x.Birthdate).Not.Nullable();                   
                HasMany(x => x.Contacts).Inverse(); 
            }
        }
        
    
        
        public class ContactMap : ClassMap<Contact>
        {
            public ContactMap()
            {                   
                References(x => x.Owner);
                Id(x => x.ContactId).GeneratedBy.Sequence(""contact_contact_id_seq"");
                Map(x => x.Number);
                Map(x => x.Type);                           
            }
            
        }
        
    
    }
    
    
    
    
    namespace PgNHibernateHelper
    {
        public static class Helper
        {
            static ISessionFactory _sf = null;
            public static ISessionFactory GetSessionFactory<T>(string connectionString)
            {
                // Building SessionFactory is costly, should be done only once, making the backing variable static would prevent creating multiple factory
                if (_sf != null) return _sf;
    
                
                _sf = Fluently.Configure()
                    .Database(PostgreSQLConfiguration.Standard.ConnectionString(connectionString))              
                    .Mappings(m => m.FluentMappings.AddFromAssemblyOf<T>())
                    .BuildSessionFactory();
    
                return _sf;
                
                
            }
    
    
            
            public static string GetDDL<T>(string postgresPassword)
            {
                
                var cb = new IConvention[]
                {
                    ConventionBuilder.Property.Always
                    (
                     x => 
                        {                       
                            if (x.Property.PropertyType == typeof(string))
                                x.CustomSqlType(""text"");
                        }
                     )
                
                    ,ConventionBuilder.Class.Always( x => x.Table( x.EntityType.Name.ToPostgresNamingConvention() ) ) 
                    
                    ,ConventionBuilder.Property.Always( x => x.Column(x.Name.ToPostgresNamingConvention() ) )
                    
                    ,ConventionBuilder.Id.Always( x => x.Column(x.Name.ToPostgresNamingConvention()) )      
                    
                    // I don't know what should go here
                    // ,ConventionBuilder.HasMany.Always(x => x.Key.Column(x.EntityType.Name.ToPostgresNamingConvention() + ""_id""))         
                                    
                    ,ConventionBuilder.Reference.Always(x => x.Column( x.Name.ToPostgresNamingConvention().ToLower() + ""_ref"" ) )   
                    
                    
                        
                };
                
                return
                    string.Join("";"" + Environment.NewLine,
                        Fluently.Configure()
                        .Database(PostgreSQLConfiguration.Standard.ConnectionString(""Server=localhost;Database=postgres;User ID=postgres;Password="" + postgresPassword + "";""))                                              
                        .Mappings(m => m.FluentMappings.AddFromAssemblyOf<T>()
                                           .Conventions.Add( cb )
                                          )
                        .BuildConfiguration()
                        .GenerateSchemaCreationScript(new PostgreSQLDialect())
                                );                                       
            }
            
            
            private static string ToPostgresNamingConvention(this string s)
            {
                var r = new Regex(@""
                    (?<=[A-Z])(?=[A-Z][a-z]) |
                    (?<=[^A-Z])(?=[A-Z]) |
                    (?<=[A-Za-z])(?=[^A-Za-z])"", RegexOptions.IgnorePatternWhitespace);
                
                return r.Replace(s, ""_"").ToLower();
            }       
        }//SessionFactoryBuilder
    }
    
",2
2182097,02/02/2010 05:40:41,260892,01/28/2010 11:14:32,1,0,Are Nhibernate Helper Kits available for VS2008?,"Can anyone help me out by providing some information on Nhibernate Helper Kits for VS2008 and which all are open source and which all are not. 
Can also anyone share some links that give information on using NHibernate with ASP.NET MVC",nhibernate,helper,kit,mvc,,,open,0,41,7,"Are Nhibernate Helper Kits available for VS2008? Can anyone help me out by providing some information on Nhibernate Helper Kits for VS2008 and which all are open source and which all are not. 
Can also anyone share some links that give information on using NHibernate with ASP.NET MVC",4
9805875,03/21/2012 13:43:59,1278850,03/19/2012 14:59:52,4,0,Session menager problems,Looking for some good tutorial that will help me build my SessionMenager for web application with will allow me to use Load/Evict options on my session instance can anyone help me to find one cuz i was looking in web for 5h atlast and no good tutorials...,nhibernate,,,,,03/21/2012 21:23:28,not a real question,1,47,3,Session menager problems Looking for some good tutorial that will help me build my SessionMenager for web application with will allow me to use Load/Evict options on my session instance can anyone help me to find one cuz i was looking in web for 5h atlast and no good tutorials...,1
3734627,09/17/2010 10:40:51,281180,02/25/2010 12:00:19,432,8,NHibernate loading error message,"I am having the error message with MappingNHibernateException:

> {""Could not compile the mapping document: Infrastructure.DataAccess.Mappings.Post.hbm.xml""}
 
>     Could not find the dialect in the configuration



What is wrong?",nhibernate,,,,,,open,0,30,4,"NHibernate loading error message I am having the error message with MappingNHibernateException:

> {""Could not compile the mapping document: Infrastructure.DataAccess.Mappings.Post.hbm.xml""}
 
>     Could not find the dialect in the configuration



What is wrong?",1
4919636,02/07/2011 09:21:13,167670,09/03/2009 05:56:09,1341,79,Can first level cache be used with ICriteria or other APIs?,"In `NHibernate` you can easily benefit from first level cache when using `Load` or `Get` methods. But what about `ICriteria`, `HQL`, `Linq-to-NHibernate` and `QueryOver`? Do they use first level cache too?",nhibernate,caching,icriteria,first-level-cache,,,open,0,31,11,"Can first level cache be used with ICriteria or other APIs? In `NHibernate` you can easily benefit from first level cache when using `Load` or `Get` methods. But what about `ICriteria`, `HQL`, `Linq-to-NHibernate` and `QueryOver`? Do they use first level cache too?",4
4891294,02/03/2011 20:23:35,592951,01/27/2011 21:52:19,3,0,NHibernate and making a abstract entity base class,"I saw in some nhibernate examples that a abstract base entity class is used, which has overridden Equals , GetHashCode , to handle transient entities , proxy object (in lazy loading scenario .. I guess) . 

Is it really necessary to implement such abstract base entity class to derive all my entities ?
",nhibernate,,,,,,open,0,53,8,"NHibernate and making a abstract entity base class I saw in some nhibernate examples that a abstract base entity class is used, which has overridden Equals , GetHashCode , to handle transient entities , proxy object (in lazy loading scenario .. I guess) . 

Is it really necessary to implement such abstract base entity class to derive all my entities ?
",1
8589013,12/21/2011 11:22:37,1109668,12/21/2011 10:42:18,1,0,Mapping class hierarchy through fluent nhibernate by using 2 strategies,"I want to combine table-per-class and table-per-hierarchy strategies using fluent nhibernate or nhibernate itself(I mean hbm files), but I don't know how. I prefer fluent over hbm but if it's impossible, then hbm is also fine. I tested this by introducing Entity as ClassMap and all other as SubClassMap in fluent but then in hbm files generated by fluent, Entity was a class and all other were joined-classes which is not what I want. I will describe the problem in more detail below.

Class hierarchy:

        public class Entity
    {
        public int ID { get; set; }
        public string Name { get; set; }
    }

    public class Person : Entity
    {
        public string Phone { get; set; }
    }

    public class SystemUser : Person
    {
        public string Password { get; set; }
    }

I want to have one table for entity and one for person and all kinds of it(all its subclasses).I mean I want to use table-per-class strategy for Entity and table-per-hierarchy strategy for Person and SystemUser classes. Database structure is something like this:

    EntityTable(ID(PK),Name)
    PersonTable(EntityID(PK,FK),Phone,Password)    

any help appreciated.",nhibernate,inheritance,hierarchy,fluent,class-hierarchy,,open,0,245,10,"Mapping class hierarchy through fluent nhibernate by using 2 strategies I want to combine table-per-class and table-per-hierarchy strategies using fluent nhibernate or nhibernate itself(I mean hbm files), but I don't know how. I prefer fluent over hbm but if it's impossible, then hbm is also fine. I tested this by introducing Entity as ClassMap and all other as SubClassMap in fluent but then in hbm files generated by fluent, Entity was a class and all other were joined-classes which is not what I want. I will describe the problem in more detail below.

Class hierarchy:

        public class Entity
    {
        public int ID { get; set; }
        public string Name { get; set; }
    }

    public class Person : Entity
    {
        public string Phone { get; set; }
    }

    public class SystemUser : Person
    {
        public string Password { get; set; }
    }

I want to have one table for entity and one for person and all kinds of it(all its subclasses).I mean I want to use table-per-class strategy for Entity and table-per-hierarchy strategy for Person and SystemUser classes. Database structure is something like this:

    EntityTable(ID(PK),Name)
    PersonTable(EntityID(PK,FK),Phone,Password)    

any help appreciated.",5
1986472,12/31/2009 18:08:29,159072,06/02/2009 18:25:22,1273,20,NHibernate simple one-to-many mapping using NHibernate.Mapping.Attributes.,"Can anyone provide me with a web-link which describes attribute-based simple one-to-many mapping very clearly?

For example (A company can have only one country of origin. But there are many Companies in a Country):

    class Company
    {
    }
    
    class Country
    {
        IList<Company> Items;
    }",nhibernate,,,,,,open,0,72,6,"NHibernate simple one-to-many mapping using NHibernate.Mapping.Attributes. Can anyone provide me with a web-link which describes attribute-based simple one-to-many mapping very clearly?

For example (A company can have only one country of origin. But there are many Companies in a Country):

    class Company
    {
    }
    
    class Country
    {
        IList<Company> Items;
    }",1
4855149,01/31/2011 19:31:58,107455,05/15/2009 03:13:52,1827,126,NHibernate: System.Argument Exception : An item with the same key has already been added,"I'm getting a sporadic error that is difficult to reproduce.  My first guess is that somehow I have a leaking nhibernate session, however when I ran the [nhibernate profiler][1], I didn't see much out of the ordinary.

 - MVC 2.0
 - Fluent version 1.1.0.685
 - NHibernate version 2.1.2.4000


> Exception: System.ArgumentException :
> An item with the same key has already
> been added.
> 
> Stack Trace: at
> System.Collections.Generic.Dictionary`2.Insert(TKey
> key, TValue value, Boolean add) at 
> NHibernate.Util.ThreadSafeDictionary`2.Add(TKey
> key, TValue value) at 
> NHibernate.SqlTypes.SqlTypeFactory.GetTypeWithLen[T](Int32
> length, TypeWithLenCreateDelegate
> createDelegate) at 
> NHibernate.Type.EnumStringType..ctor(Type
> enumClass, Int32 length)

I am using a repository model.  Here's my repository class.

    public sealed class Repository<T> : IRepository<T> where T : CoreObjectBase
    {
        #region IRepository<T> Members

        private ISession Session
        {
            get
            {
                return new SessionHelper().GetSession();
            }
        }

        public IQueryable<T> GetAll()
        {
            return (from entity in Session.Linq<T>() select entity);
        }

        public T GetById(int id)
        {
            return Session.Get<T>(id);
        }

        public void Save(params T[] entities)
        {
            using (ITransaction tx = Session.BeginTransaction())
            {
                for (int x = 0; x < entities.Count(); x++)
                {
                    var entity = entities[x];

                    entity.Validate();

                    Session.SaveOrUpdate(entities[x]);

                    if (x == entities.Count() - 1 || (x != 0 && x % 20 == 0)) //20 is the batch size
                    {
                        Session.Flush();
                        Session.Clear();
                    }
                }
                tx.Commit();
            }
        }

        public void SaveWithDependence<K>(T entity, K dependant) where K : CoreObjectBase
        {
            entity.Validate();
            dependant.Validate();

            using (ITransaction tx = Session.BeginTransaction())
            {
                Session.SaveOrUpdate(entity);
                Session.SaveOrUpdate(dependant);
                tx.Commit();
            }
        }

        public void Save(T entity)
        {
            entity.Validate();

            using (ITransaction tx = Session.BeginTransaction())
            {
                Session.SaveOrUpdate(entity);
                tx.Commit();
            }
        }

        public void Delete(T entity)
        {
            using (ITransaction tx = Session.BeginTransaction())
            {
                Session.Delete(entity);
                tx.Commit();
            }
        }

        public T GetOne(QueryBase<T> query)
        {
            var result = query.SatisfyingElementFrom(Session.Linq<T>());

            return result;

            //return query.SatisfyingElementFrom(Session.Linq<T>());
        }

        public IQueryable<T> GetList(QueryBase<T> query)
        {
            return query.SatisfyingElementsFrom(Session.Linq<T>());
        }

        /// <summary>
        /// remove the sepcific object from level 1 cache so it can be refreshed from the database
        /// </summary>
        /// <param name=""entity""></param>
        public void Evict(T entity)
        {
            Session.Evict(entity);
        }
        #endregion
    }


And here is my session helper, adapted from [this][2].

    public sealed class SessionHelper
    {
        private static ISessionFactory _sessionFactory;
        private static ISession _currentSession;

        public ISession GetSession()
        {
            ISessionFactory factory = getSessionFactory();
            ISession session = getExistingOrNewSession(factory);
            return session;
        }

        private ISessionFactory getSessionFactory()
        {
            if (_sessionFactory == null)
            {
                _sessionFactory = BuildSessionFactory();
            }

            return _sessionFactory;
        }

        private ISessionFactory BuildSessionFactory()
        {
            return Fluently.Configure().Database(
                FluentNHibernate.Cfg.Db.MsSqlConfiguration.MsSql2005
                    .ConnectionString(c => c
                        .FromConnectionStringWithKey(""MyDatabase""))
                        .AdoNetBatchSize(20))
                    .Mappings(m => m.FluentMappings.AddFromAssemblyOf<SessionHelper>())
                    .BuildSessionFactory();
        }

        private ISession getExistingOrNewSession(ISessionFactory factory)
        {
            if (HttpContext.Current != null)
            {
                ISession session = GetExistingWebSession();
                if (session == null)
                {
                    session = openSessionAndAddToContext(factory);
                }
                else if (!session.IsOpen)
                {
                    session = openSessionAndAddToContext(factory);
                }

                return session;
            }

            if (_currentSession == null)
            {
                _currentSession = factory.OpenSession();
            }
            else if (!_currentSession.IsOpen)
            {
                _currentSession = factory.OpenSession();
            }

            return _currentSession;
        }

        public ISession GetExistingWebSession()
        {
            return HttpContext.Current.Items[GetType().FullName] as ISession;
        }

        private ISession openSessionAndAddToContext(ISessionFactory factory)
        {
            ISession session = factory.OpenSession();
            HttpContext.Current.Items.Remove(GetType().FullName);
            HttpContext.Current.Items.Add(GetType().FullName, session);
            return session;
        }
    }

Any ideas or suggestions to avoid this issue?


  [1]: http://nhprof.com/
  [2]: http://code.google.com/p/dot-net-reference-app/source/browse/trunk/src/Infrastructure/Impl/HybridSessionBuilder.cs",nhibernate,session,fluent-nhibernate,,,,open,0,2072,14,"NHibernate: System.Argument Exception : An item with the same key has already been added I'm getting a sporadic error that is difficult to reproduce.  My first guess is that somehow I have a leaking nhibernate session, however when I ran the [nhibernate profiler][1], I didn't see much out of the ordinary.

 - MVC 2.0
 - Fluent version 1.1.0.685
 - NHibernate version 2.1.2.4000


> Exception: System.ArgumentException :
> An item with the same key has already
> been added.
> 
> Stack Trace: at
> System.Collections.Generic.Dictionary`2.Insert(TKey
> key, TValue value, Boolean add) at 
> NHibernate.Util.ThreadSafeDictionary`2.Add(TKey
> key, TValue value) at 
> NHibernate.SqlTypes.SqlTypeFactory.GetTypeWithLen[T](Int32
> length, TypeWithLenCreateDelegate
> createDelegate) at 
> NHibernate.Type.EnumStringType..ctor(Type
> enumClass, Int32 length)

I am using a repository model.  Here's my repository class.

    public sealed class Repository<T> : IRepository<T> where T : CoreObjectBase
    {
        #region IRepository<T> Members

        private ISession Session
        {
            get
            {
                return new SessionHelper().GetSession();
            }
        }

        public IQueryable<T> GetAll()
        {
            return (from entity in Session.Linq<T>() select entity);
        }

        public T GetById(int id)
        {
            return Session.Get<T>(id);
        }

        public void Save(params T[] entities)
        {
            using (ITransaction tx = Session.BeginTransaction())
            {
                for (int x = 0; x < entities.Count(); x++)
                {
                    var entity = entities[x];

                    entity.Validate();

                    Session.SaveOrUpdate(entities[x]);

                    if (x == entities.Count() - 1 || (x != 0 && x % 20 == 0)) //20 is the batch size
                    {
                        Session.Flush();
                        Session.Clear();
                    }
                }
                tx.Commit();
            }
        }

        public void SaveWithDependence<K>(T entity, K dependant) where K : CoreObjectBase
        {
            entity.Validate();
            dependant.Validate();

            using (ITransaction tx = Session.BeginTransaction())
            {
                Session.SaveOrUpdate(entity);
                Session.SaveOrUpdate(dependant);
                tx.Commit();
            }
        }

        public void Save(T entity)
        {
            entity.Validate();

            using (ITransaction tx = Session.BeginTransaction())
            {
                Session.SaveOrUpdate(entity);
                tx.Commit();
            }
        }

        public void Delete(T entity)
        {
            using (ITransaction tx = Session.BeginTransaction())
            {
                Session.Delete(entity);
                tx.Commit();
            }
        }

        public T GetOne(QueryBase<T> query)
        {
            var result = query.SatisfyingElementFrom(Session.Linq<T>());

            return result;

            //return query.SatisfyingElementFrom(Session.Linq<T>());
        }

        public IQueryable<T> GetList(QueryBase<T> query)
        {
            return query.SatisfyingElementsFrom(Session.Linq<T>());
        }

        /// <summary>
        /// remove the sepcific object from level 1 cache so it can be refreshed from the database
        /// </summary>
        /// <param name=""entity""></param>
        public void Evict(T entity)
        {
            Session.Evict(entity);
        }
        #endregion
    }


And here is my session helper, adapted from [this][2].

    public sealed class SessionHelper
    {
        private static ISessionFactory _sessionFactory;
        private static ISession _currentSession;

        public ISession GetSession()
        {
            ISessionFactory factory = getSessionFactory();
            ISession session = getExistingOrNewSession(factory);
            return session;
        }

        private ISessionFactory getSessionFactory()
        {
            if (_sessionFactory == null)
            {
                _sessionFactory = BuildSessionFactory();
            }

            return _sessionFactory;
        }

        private ISessionFactory BuildSessionFactory()
        {
            return Fluently.Configure().Database(
                FluentNHibernate.Cfg.Db.MsSqlConfiguration.MsSql2005
                    .ConnectionString(c => c
                        .FromConnectionStringWithKey(""MyDatabase""))
                        .AdoNetBatchSize(20))
                    .Mappings(m => m.FluentMappings.AddFromAssemblyOf<SessionHelper>())
                    .BuildSessionFactory();
        }

        private ISession getExistingOrNewSession(ISessionFactory factory)
        {
            if (HttpContext.Current != null)
            {
                ISession session = GetExistingWebSession();
                if (session == null)
                {
                    session = openSessionAndAddToContext(factory);
                }
                else if (!session.IsOpen)
                {
                    session = openSessionAndAddToContext(factory);
                }

                return session;
            }

            if (_currentSession == null)
            {
                _currentSession = factory.OpenSession();
            }
            else if (!_currentSession.IsOpen)
            {
                _currentSession = factory.OpenSession();
            }

            return _currentSession;
        }

        public ISession GetExistingWebSession()
        {
            return HttpContext.Current.Items[GetType().FullName] as ISession;
        }

        private ISession openSessionAndAddToContext(ISessionFactory factory)
        {
            ISession session = factory.OpenSession();
            HttpContext.Current.Items.Remove(GetType().FullName);
            HttpContext.Current.Items.Add(GetType().FullName, session);
            return session;
        }
    }

Any ideas or suggestions to avoid this issue?


  [1]: http://nhprof.com/
  [2]: http://code.google.com/p/dot-net-reference-app/source/browse/trunk/src/Infrastructure/Impl/HybridSessionBuilder.cs",3
8359787,12/02/2011 16:54:44,920291,08/30/2011 18:23:49,18,0,NHibernate how to set a string type query-param for a named query,"I am calling a stored procedure through NHibernate. Everything is working except that it does not return any values when I try to set the stored procedure input parameter through code.<br/>

So for a stored procedure whose signature is like<br/>
<pre>
dbo.sp_MySp @search_option char(10),  ......<br/>
</pre>

This works
----------

mapping<br/>

        <sql-query name=""sp_MySp"">
          exec dbo.sp_MySp @search_option='ab', ...
        </sql-query>

code
<pre>
var query = Session.GetNamedQuery(""sp_MySp"");<br/>
var results = query.List();<br/>
</pre>

This does not work
------------------

Mapping<br/>

    <sql-query name=""sp_MySp"">
            <query-param name=""search_option"" type=""String""/>
             exec dbo.sp_MySp @search_option=:search_option, ---
    </sql-query>

code<br/>
<pre>
var query = Session.GetNamedQuery(""sp_MySp"");<br/>
query.SetParameter(""search_option"", ""ab"");<br/>
var results = query.List();<br/>
</pre>

Can someone point out what I am missing here....


",nhibernate,stored-procedures,parameters,mapping,varchar,,open,0,137,12,"NHibernate how to set a string type query-param for a named query I am calling a stored procedure through NHibernate. Everything is working except that it does not return any values when I try to set the stored procedure input parameter through code.<br/>

So for a stored procedure whose signature is like<br/>
<pre>
dbo.sp_MySp @search_option char(10),  ......<br/>
</pre>

This works
----------

mapping<br/>

        <sql-query name=""sp_MySp"">
          exec dbo.sp_MySp @search_option='ab', ...
        </sql-query>

code
<pre>
var query = Session.GetNamedQuery(""sp_MySp"");<br/>
var results = query.List();<br/>
</pre>

This does not work
------------------

Mapping<br/>

    <sql-query name=""sp_MySp"">
            <query-param name=""search_option"" type=""String""/>
             exec dbo.sp_MySp @search_option=:search_option, ---
    </sql-query>

code<br/>
<pre>
var query = Session.GetNamedQuery(""sp_MySp"");<br/>
query.SetParameter(""search_option"", ""ab"");<br/>
var results = query.List();<br/>
</pre>

Can someone point out what I am missing here....


",5
