PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
7436584,09/15/2011 19:44:13,504898,11/11/2010 18:29:29,74,1,How to avoid caching effects in read benchmarks,"I have a read benchmark and between consecutive runs, I have to make sure that the data does not reside in memory to avoid effects seen due to caching. So far what I used to do is: run a program that writes a large file between consecutive runs of the read benchmark. Something like

    ./read_benchmark
    ./write --size 64G --path /tmp/test.out
    ./read_benchmark

The write program simply writes an array of size 1G 64 times to file. Since the size of the main memory is 64G, I write a file that is approx. the same size. The problem is that writing takes a long time and I was wondering if there are better ways to do this, i.e. avoid effects seen when data is cached. 

Also, what happens if I write data to /dev/null? 

    ./write --size 64G --path /dev/null

This way, the write program exits very fast, no I/O is actually performed, but I am not sure if it overwrites 64G of main memory, which is what I ultimately want. 

Your input is greatly appreciated.",c,linux,caching,memory-management,io,,open,0,184,8,"How to avoid caching effects in read benchmarks I have a read benchmark and between consecutive runs, I have to make sure that the data does not reside in memory to avoid effects seen due to caching. So far what I used to do is: run a program that writes a large file between consecutive runs of the read benchmark. Something like

    ./read_benchmark
    ./write --size 64G --path /tmp/test.out
    ./read_benchmark

The write program simply writes an array of size 1G 64 times to file. Since the size of the main memory is 64G, I write a file that is approx. the same size. The problem is that writing takes a long time and I was wondering if there are better ways to do this, i.e. avoid effects seen when data is cached. 

Also, what happens if I write data to /dev/null? 

    ./write --size 64G --path /dev/null

This way, the write program exits very fast, no I/O is actually performed, but I am not sure if it overwrites 64G of main memory, which is what I ultimately want. 

Your input is greatly appreciated.",5
9655042,03/11/2012 12:45:34,188276,10/12/2009 08:00:55,1518,3,How many styles of writing functions are there in C?,"So far, I know two styles:

    /* 1st style */
    int foo(int a) {
    return a;
    }

    /* 2nd style */
    int foo(a)
    int a;
    {
    return a;
    }

(I saw someone writing codes in the 2nd style. I was surprised at first but the 2nd style worked (under gcc as I tested). This made me curious and i wanted to ask this question.)
",c,function,styles,language,programing,,open,0,93,10,"How many styles of writing functions are there in C? So far, I know two styles:

    /* 1st style */
    int foo(int a) {
    return a;
    }

    /* 2nd style */
    int foo(a)
    int a;
    {
    return a;
    }

(I saw someone writing codes in the 2nd style. I was surprised at first but the 2nd style worked (under gcc as I tested). This made me curious and i wanted to ask this question.)
",5
3187152,07/06/2010 14:32:23,384640,07/06/2010 14:32:23,1,0,[homework] [C] mergesort array of int using  pointers,"For school i have to program a merge sort using only pointers. 
I've tried almost everything, but i can get it working.

    #include <stdio.h>
    #include <stdlib.h>
    #include <string.h>
    
    #define num_elementi(array) (sizeof(array)/sizeof(array[0]))
    
    void swap(int * a, int * b);
    void print(int arr[],int n);
    void mergesort(int arr[],int *p,int *u);
    void merge(int arr[],int * p, int * q,int * u);
    
    int main(int argc, char *argv[]){
        int arr[]={99,12,14,65,2,7,54,78,5,1,43,59,88,28,61};
        int n=num_elementi(arr);
        print(arr,n);
        mergesort(arr,&arr[0],&arr[n]);
        print(arr,n);
        system(""pause"");
    }
    
    void swap(int * a, int * b){
        int temp;
        temp=*a;
        *a=*b;
        *b=temp;
    }
    
    void print(int arr[],int n){
        int * p=arr;
        for(p;p<&arr[n];p++)printf(""%d "",*p);
        printf(""\n"");
    }

    void mergesort(int arr[],int *p,int *u){
        if (p<u){
            int *q=((u-p)/2)+p;
            mergesort(arr,p,q);
            printf(""arr1:"");
            print(arr,u-p);
            mergesort(arr,q+1,u);
            printf(""arr2:"");
            print(arr,u-p);
            merge(arr,p,q,u);
        }
        
    }
    
    void merge(int arr[],int * p, int * q,int * u){
        int arr1[u-p]; //inizializzazione array di dimensioni utili
        int * i=p; //puntatore al primo elemento di arr
        int *j=q+1; //puntatore al elemento di mezzo +1 di arr
        int *k= arr1; //puntatore al primo elemento di arr1
        if (u-p==1){ 
            if (*u<*p){
                swap(u,p);
            }
            return;
        }
        while(i<=q && j<=u){
            if(*i<*j){ 
                *k=*i;
                i=i+1;
            }
            else{
                *k=*j;
                j=j+1;
            }
            k=k+1;
        }
        while(i<q){*k=*i;i++;k++;}
        while(j<u){*k=*j;j++;k++;}
        
        i=p;
        k=arr1;
        for(i,k;i<&arr[u-p];i++,k++){
            *i=*k;
        }
    }

Can someone please explain me what i did wrong? Thank you so much!!

PS: Please forgive my really bad english

",c,homework,pointers,merge,sorting,,open,0,766,9,"[homework] [C] mergesort array of int using  pointers For school i have to program a merge sort using only pointers. 
I've tried almost everything, but i can get it working.

    #include <stdio.h>
    #include <stdlib.h>
    #include <string.h>
    
    #define num_elementi(array) (sizeof(array)/sizeof(array[0]))
    
    void swap(int * a, int * b);
    void print(int arr[],int n);
    void mergesort(int arr[],int *p,int *u);
    void merge(int arr[],int * p, int * q,int * u);
    
    int main(int argc, char *argv[]){
        int arr[]={99,12,14,65,2,7,54,78,5,1,43,59,88,28,61};
        int n=num_elementi(arr);
        print(arr,n);
        mergesort(arr,&arr[0],&arr[n]);
        print(arr,n);
        system(""pause"");
    }
    
    void swap(int * a, int * b){
        int temp;
        temp=*a;
        *a=*b;
        *b=temp;
    }
    
    void print(int arr[],int n){
        int * p=arr;
        for(p;p<&arr[n];p++)printf(""%d "",*p);
        printf(""\n"");
    }

    void mergesort(int arr[],int *p,int *u){
        if (p<u){
            int *q=((u-p)/2)+p;
            mergesort(arr,p,q);
            printf(""arr1:"");
            print(arr,u-p);
            mergesort(arr,q+1,u);
            printf(""arr2:"");
            print(arr,u-p);
            merge(arr,p,q,u);
        }
        
    }
    
    void merge(int arr[],int * p, int * q,int * u){
        int arr1[u-p]; //inizializzazione array di dimensioni utili
        int * i=p; //puntatore al primo elemento di arr
        int *j=q+1; //puntatore al elemento di mezzo +1 di arr
        int *k= arr1; //puntatore al primo elemento di arr1
        if (u-p==1){ 
            if (*u<*p){
                swap(u,p);
            }
            return;
        }
        while(i<=q && j<=u){
            if(*i<*j){ 
                *k=*i;
                i=i+1;
            }
            else{
                *k=*j;
                j=j+1;
            }
            k=k+1;
        }
        while(i<q){*k=*i;i++;k++;}
        while(j<u){*k=*j;j++;k++;}
        
        i=p;
        k=arr1;
        for(i,k;i<&arr[u-p];i++,k++){
            *i=*k;
        }
    }

Can someone please explain me what i did wrong? Thank you so much!!

PS: Please forgive my really bad english

",5
10564985,05/12/2012 15:23:22,1390451,05/11/2012 23:31:12,1,0,how to parallel using C and PVM,"how to write parallel using C and PVM to calc the [ PI ] to circle by generate some random points between (1, 0)
then calc the number of that points which are inside the circle that had ( radius = 1)

P.S. (points inside the circles) /  (all the random numbers) = 1/4 of PI value

now, how to write the serial-version  and/or  parallel

and I need the testing points between min=100000 and max=1000000 (each time we add 100000)
P.S.2: sorry for bad english
check this table:
-------------------------------------------------------
http://www.mediafire.com/conv/2f3ce24111c9256ed19d6d4e7846d0676abfb961ecb2884342007e7af7310ab76g.jpg",c,parallel-processing,using,pvm,,05/12/2012 18:24:15,not a real question,1,85,7,"how to parallel using C and PVM how to write parallel using C and PVM to calc the [ PI ] to circle by generate some random points between (1, 0)
then calc the number of that points which are inside the circle that had ( radius = 1)

P.S. (points inside the circles) /  (all the random numbers) = 1/4 of PI value

now, how to write the serial-version  and/or  parallel

and I need the testing points between min=100000 and max=1000000 (each time we add 100000)
P.S.2: sorry for bad english
check this table:
-------------------------------------------------------
http://www.mediafire.com/conv/2f3ce24111c9256ed19d6d4e7846d0676abfb961ecb2884342007e7af7310ab76g.jpg",4
10761218,05/25/2012 20:53:09,1267757,03/13/2012 23:49:26,3,0,Advanced usage of pointers in C,"My question is simple, where can i get some examples and explanation of using pointers of pointers, tables of pointers to function, using pointers with functions, and such ?
What book/site/ancient-monolyths-with-writings-made-by-celtic-tribes-way-before-making-of-stonehedge-or-birth-of-the-christ-...-which-hides-ultimate-wisdom would you recomend ?",c,pointers,information,,,05/25/2012 22:26:55,not constructive,1,34,6,"Advanced usage of pointers in C My question is simple, where can i get some examples and explanation of using pointers of pointers, tables of pointers to function, using pointers with functions, and such ?
What book/site/ancient-monolyths-with-writings-made-by-celtic-tribes-way-before-making-of-stonehedge-or-birth-of-the-christ-...-which-hides-ultimate-wisdom would you recomend ?",3
10774576,05/27/2012 14:10:22,1420203,05/27/2012 14:01:01,1,0,number sorting with c using the aurdino uno board,"Hi i was wondering if you could help me i'm trying to create an array sort three numbers in terms of maximum and minimum.

The numbers are in the range of 0 to 255. The result needs to be displayed on eight L.E.Ds on Ardunio board.

The numbers need to be randomly generated.


so far i have manage to find this code:

    include <conio.h>
    #include <stdlib.h>
    int array[] = { 90, 3, 33, 28, 80, 49, 8, 30, 36, 25 };
    int sort(const void *x, const void *y) {
    return (*(int*)x - *(int*)y);
    }
    void main() {
    clrscr();
    int i;
    qsort(array, 10, sizeof(int), sort);
    for (i=0; i<10; i++) {
    printf(""%d "", array[i]);
    }
    getch();
    }  ",c,,,,,05/28/2012 02:27:04,not a real question,1,159,9,"number sorting with c using the aurdino uno board Hi i was wondering if you could help me i'm trying to create an array sort three numbers in terms of maximum and minimum.

The numbers are in the range of 0 to 255. The result needs to be displayed on eight L.E.Ds on Ardunio board.

The numbers need to be randomly generated.


so far i have manage to find this code:

    include <conio.h>
    #include <stdlib.h>
    int array[] = { 90, 3, 33, 28, 80, 49, 8, 30, 36, 25 };
    int sort(const void *x, const void *y) {
    return (*(int*)x - *(int*)y);
    }
    void main() {
    clrscr();
    int i;
    qsort(array, 10, sizeof(int), sort);
    for (i=0; i<10; i++) {
    printf(""%d "", array[i]);
    }
    getch();
    }  ",1
11609627,07/23/2012 09:18:50,837598,07/10/2011 12:47:20,25,1,Unrecognized C Syntax,"I was recently going through a piece of code written in C when I came across some unrecognized syntax - 

`i=i>>1;`

I'm not very proficient in the language. I'd like to know the meaning & the function of the given syntax and ,if possible, it's equivalent in other languages like C++ & Java.

Thanks",c,syntax,,,,07/24/2012 02:22:46,too localized,1,52,3,"Unrecognized C Syntax I was recently going through a piece of code written in C when I came across some unrecognized syntax - 

`i=i>>1;`

I'm not very proficient in the language. I'd like to know the meaning & the function of the given syntax and ,if possible, it's equivalent in other languages like C++ & Java.

Thanks",2
6809965,07/24/2011 21:48:59,540009,12/13/2010 02:06:56,1079,0,C -- Print To Screen Without #include <stdio.h>?,"Is there a way to have a `C` source file print to the screen without including `<stdio.h>`? 
",c,,,,,07/27/2011 03:05:35,not a real question,1,18,8,"C -- Print To Screen Without #include <stdio.h>? Is there a way to have a `C` source file print to the screen without including `<stdio.h>`? 
",1
8091516,11/11/2011 08:45:14,1039453,11/10/2011 09:39:13,1,0,C: Argv declaration in the main function,"What do you think which way is better declaring the argv argument in the main function and why?

    int main(int argc, char **argv /* char *argv[] */ /* char (*argv)[] */) {
        //...
    }

I think, the other alternatives must also be syntactically correct, but which way would you prefer?

Regards
",c,main,argv,,,11/12/2011 01:30:11,not constructive,1,62,7,"C: Argv declaration in the main function What do you think which way is better declaring the argv argument in the main function and why?

    int main(int argc, char **argv /* char *argv[] */ /* char (*argv)[] */) {
        //...
    }

I think, the other alternatives must also be syntactically correct, but which way would you prefer?

Regards
",3
6515326,06/29/2011 03:03:10,420744,08/15/2010 02:26:39,121,5,why is array size limited when declared at compile time?,"for example I can do

    int *arr;
    arr = (int *)malloc(sizeof(int) * 1048575);

but I cannot do this without the program crashing:

    int arr[1048575];

why is this so?",c,arrays,,,,,open,0,35,10,"why is array size limited when declared at compile time? for example I can do

    int *arr;
    arr = (int *)malloc(sizeof(int) * 1048575);

but I cannot do this without the program crashing:

    int arr[1048575];

why is this so?",2
