PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
10719385,05/23/2012 11:55:19,784533,06/05/2011 06:55:53,609,2,"What is ""mw"" keyword in oracle?","PL/SQL developer 9 highlights ""mw"" combination. However I couldn't find such a keyword. What is it?",oracle,plsqldeveloper,,,,05/23/2012 14:00:47,off topic,1,16,6,"What is ""mw"" keyword in oracle? PL/SQL developer 9 highlights ""mw"" combination. However I couldn't find such a keyword. What is it?",2
10976996,06/11/2012 08:57:15,196210,10/25/2009 15:26:47,293,6,Oracle: DBLink can be dangerous for a production environment?,Do you think I should help creating DBLink towards the production environment? Why?,oracle,,,,,06/12/2012 09:52:24,not a real question,1,13,9,Oracle: DBLink can be dangerous for a production environment? Do you think I should help creating DBLink towards the production environment? Why?,1
4870139,02/02/2011 02:13:30,343623,05/18/2010 02:49:46,452,73,TO_DATE error in Oracle,"When I run this query

    SELECT * FROM tbl_person 
    WHERE to_date(date_create, 'dd/mm/yyyy') < to_date('01/01/2010', 'dd/mm/yyyy')

I hit the following error.

    ORA-01841: (full) year must be between -4713 and +9999, and not be 0

To be clear, **date_create** field stored **SYSDATE** when I added into table. What I need is to retrieve data from tbl_person table starting from 01/01/2010 onward.
",oracle,oracle10g,oracle11g,,,,open,0,67,4,"TO_DATE error in Oracle When I run this query

    SELECT * FROM tbl_person 
    WHERE to_date(date_create, 'dd/mm/yyyy') < to_date('01/01/2010', 'dd/mm/yyyy')

I hit the following error.

    ORA-01841: (full) year must be between -4713 and +9999, and not be 0

To be clear, **date_create** field stored **SYSDATE** when I added into table. What I need is to retrieve data from tbl_person table starting from 01/01/2010 onward.
",3
7769486,10/14/2011 14:56:17,972681,09/30/2011 08:04:26,1,0,What is OracleXEUniv.exe functionality?,"A have some step by step description where downloading of OracleXEUniv.exe is one step. 
But I cannot find what is it for? What is functionality of this file?

Than you.",oracle,,,,,10/14/2011 22:20:47,off topic,1,29,4,"What is OracleXEUniv.exe functionality? A have some step by step description where downloading of OracleXEUniv.exe is one step. 
But I cannot find what is it for? What is functionality of this file?

Than you.",1
9648690,03/10/2012 17:45:01,1261319,03/10/2012 17:30:57,1,0,how to join three tables and retrieve selected columns from the three tables and in oracle?,"I have 3 tables.
cinema, booking and customer


    create table cinema
    (
    c_id int,
    location varchar(10)
    )
    insert into cinema values(1,'New York');
    insert into cinema values(2,'London');
    insert into cinema values(3,'Paris');
    
    create table booking
    (
    c_id int,
    cust_id int
    )
    
    insert into booking values(1,10);
    insert into booking values(2,11);
    insert into booking values(3,12);
    insert into booking values(3,13);
    insert into booking values(2,14);
    
    create table customer
    (
    cust_id int,
    cust_name varchar(10)
    )
    
    insert into customer values(10,'sam');
    insert into customer values(11,'adrian');
    insert into customer values(12,'mark');
    insert into customer values(13,'jim');
    insert into customer values(14,'tom');

I want to select customer id(ie; cust_id), customer name(cust_name) and location(from cinema table) of all customer who have not booked in paris.

what i want is --

    cust_id cust_name location
    10      sam       New York   
    11      adrian    London
    14      tom       London

I tried a lot....
one of my code is ---

    SELECT customer.cust_id,customer.cust_name,
    cinema.location as Location FROM booking,cinema,customer
    WHERE booking.c_id=cinema.c_id AND location!='Paris';


it gives me 15 result..
I cant think how to do this..
please help me with this.",oracle,sqlplus,,,,,open,0,312,16,"how to join three tables and retrieve selected columns from the three tables and in oracle? I have 3 tables.
cinema, booking and customer


    create table cinema
    (
    c_id int,
    location varchar(10)
    )
    insert into cinema values(1,'New York');
    insert into cinema values(2,'London');
    insert into cinema values(3,'Paris');
    
    create table booking
    (
    c_id int,
    cust_id int
    )
    
    insert into booking values(1,10);
    insert into booking values(2,11);
    insert into booking values(3,12);
    insert into booking values(3,13);
    insert into booking values(2,14);
    
    create table customer
    (
    cust_id int,
    cust_name varchar(10)
    )
    
    insert into customer values(10,'sam');
    insert into customer values(11,'adrian');
    insert into customer values(12,'mark');
    insert into customer values(13,'jim');
    insert into customer values(14,'tom');

I want to select customer id(ie; cust_id), customer name(cust_name) and location(from cinema table) of all customer who have not booked in paris.

what i want is --

    cust_id cust_name location
    10      sam       New York   
    11      adrian    London
    14      tom       London

I tried a lot....
one of my code is ---

    SELECT customer.cust_id,customer.cust_name,
    cinema.location as Location FROM booking,cinema,customer
    WHERE booking.c_id=cinema.c_id AND location!='Paris';


it gives me 15 result..
I cant think how to do this..
please help me with this.",2
8252136,11/24/2011 04:12:03,458739,09/26/2010 14:41:27,1,0,Oracle web cache and oracle AS,"I'm going to install a application server to host a webbase application. following the requirement, i have to install and configure webcache in the same server with OAS. 
Is it prosible, and Shall i have to go to install http server on this manchine ?",oracle,,,,,11/25/2011 05:57:17,off topic,1,45,6,"Oracle web cache and oracle AS I'm going to install a application server to host a webbase application. following the requirement, i have to install and configure webcache in the same server with OAS. 
Is it prosible, and Shall i have to go to install http server on this manchine ?",1
8531442,12/16/2011 08:13:30,515756,11/22/2010 07:40:23,64,9,"Oracle 9i OLAP (creating dimestions,fact table,cubes)","I need to undastand basics of Oracle OLAP..or Oracle Cubes..
Or how to use Analytical Worksapace Manager..
Can anyone brief me about it..or any Link related to it...
i am using Oracle 9i...and PL/SQL developer tool...

Thanks",oracle,olap,,,,12/16/2011 18:03:31,off topic,1,33,6,"Oracle 9i OLAP (creating dimestions,fact table,cubes) I need to undastand basics of Oracle OLAP..or Oracle Cubes..
Or how to use Analytical Worksapace Manager..
Can anyone brief me about it..or any Link related to it...
i am using Oracle 9i...and PL/SQL developer tool...

Thanks",2
6580908,07/05/2011 10:02:06,71505,02/26/2009 17:58:33,293,5,Relevancy using Oracle Text,"I want to implement a relevancy based text search on News text. Here is the requirement.

A table will contain the news text in an Oracle table column of type CLOB. The search will retrieve the news article based on relevancy of the user entered value in descending order. e.g. user enters a search text , ""grand slam tournament"". The application will return all news articles which has one or more of these 3 keywords in this order,

 1. All articles with ""grand slam tournament"" in it
 2. All articles which has either ""grand slam"" or ""slam tournament""
 3. All articles which has all 3 words in it but not contiguous
 4. All articles which has any 2 of these words in it but none contiguous
 5. All articles which has at least one of these words in it

LIKE search will be slow due to high data volume and long text

Can this be implemented using Oracle TEXT search features of Oracle 11g ?",oracle,search,,,,,open,0,162,4,"Relevancy using Oracle Text I want to implement a relevancy based text search on News text. Here is the requirement.

A table will contain the news text in an Oracle table column of type CLOB. The search will retrieve the news article based on relevancy of the user entered value in descending order. e.g. user enters a search text , ""grand slam tournament"". The application will return all news articles which has one or more of these 3 keywords in this order,

 1. All articles with ""grand slam tournament"" in it
 2. All articles which has either ""grand slam"" or ""slam tournament""
 3. All articles which has all 3 words in it but not contiguous
 4. All articles which has any 2 of these words in it but none contiguous
 5. All articles which has at least one of these words in it

LIKE search will be slow due to high data volume and long text

Can this be implemented using Oracle TEXT search features of Oracle 11g ?",2
11733592,07/31/2012 05:23:39,1564715,07/31/2012 05:07:29,1,0,undo tablespace size modify,"the current size of undo tablespace is 22GB and is in auto extensible mode with the undo retention period of 10800 sec.

I want to alter the size of undo tablespace as it is consuming lots of space.

1>Can I make it fixed size of with the same undo_retention period of around 180 mins (currently).
Or should I need to change the undo_retention period ? (by default should be 5 mins) ?

2>If we are going to set the same undo_ retention of 180 mins and altering its size to 3gb is it possible that it will not be able to overwrite the existing data in undo tablespace 
even if it is full until the undo_retention period is not reached ?

3>the datafile of undo table space is curently in auto-extensible mode.... can i change it to fixed size ?


4> how to determine the fixed size for a undo tablespace? 

5 >Is it possible to alter the size of undo tablespace without shutting down the database?
what will be the procedure for it.


thanks in advance,
Neha
",oracle,,,,,07/31/2012 06:17:40,off topic,1,169,4,"undo tablespace size modify the current size of undo tablespace is 22GB and is in auto extensible mode with the undo retention period of 10800 sec.

I want to alter the size of undo tablespace as it is consuming lots of space.

1>Can I make it fixed size of with the same undo_retention period of around 180 mins (currently).
Or should I need to change the undo_retention period ? (by default should be 5 mins) ?

2>If we are going to set the same undo_ retention of 180 mins and altering its size to 3gb is it possible that it will not be able to overwrite the existing data in undo tablespace 
even if it is full until the undo_retention period is not reached ?

3>the datafile of undo table space is curently in auto-extensible mode.... can i change it to fixed size ?


4> how to determine the fixed size for a undo tablespace? 

5 >Is it possible to alter the size of undo tablespace without shutting down the database?
what will be the procedure for it.


thanks in advance,
Neha
",1
11665903,07/26/2012 09:05:50,1015715,10/27/2011 01:56:45,6,0,oepe installation for windows 7 64bit,"I have already Oracle SOA Suite installed on Windows 7 including JDeveloper for the last two months and working fine. All the installations were generic downloads.
However I want to install now OSB. I downloaded and installed the following:

jdk-6u33-windows-x64 
oepe-helios-all-in-one-11.1.1.6.1.201010012100-win32-x86_64
ofm_osb_generic_11.1.1.4.0_disk1_1of1.zip

I installed the oepe (ie Helios 3.6.1) inside the C:\Oracle\Middleware\home_11gR1 and then installed the osb_generic pointing to jdk1.6 and went ok, except when using the IDE Eclipse Helios and trying to create an Oracle Service Bus Configuration Project from the wizard I obtain the following error:

The selected wizard could not be started.
Plug-in ""com.bea.alsb.ui"" was unable to instantiate class ""com.bea.alsb.ui.wizards.NewALSBContainerWizard"".
com/bea/alsb/core/containers/exceptions/ContainerException

I ran out of ideas, does anyone have a solution for this issue?.. Thanks",oracle,service,32bit-64bit,us,,,open,0,110,6,"oepe installation for windows 7 64bit I have already Oracle SOA Suite installed on Windows 7 including JDeveloper for the last two months and working fine. All the installations were generic downloads.
However I want to install now OSB. I downloaded and installed the following:

jdk-6u33-windows-x64 
oepe-helios-all-in-one-11.1.1.6.1.201010012100-win32-x86_64
ofm_osb_generic_11.1.1.4.0_disk1_1of1.zip

I installed the oepe (ie Helios 3.6.1) inside the C:\Oracle\Middleware\home_11gR1 and then installed the osb_generic pointing to jdk1.6 and went ok, except when using the IDE Eclipse Helios and trying to create an Oracle Service Bus Configuration Project from the wizard I obtain the following error:

The selected wizard could not be started.
Plug-in ""com.bea.alsb.ui"" was unable to instantiate class ""com.bea.alsb.ui.wizards.NewALSBContainerWizard"".
com/bea/alsb/core/containers/exceptions/ContainerException

I ran out of ideas, does anyone have a solution for this issue?.. Thanks",4
