PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
10428290,05/03/2012 09:09:02,1268694,03/14/2012 10:14:21,13,0,What is the different between vs 2008 and vs 2010 in program point of view,"Friends, I am currently working with VS 2008 and now our company trying to upgrade the Visual Studio from 2008 to 2010. And I have to work on 2010. So kindly can u give some idea what is the difference between VS 2008 and 2010 in Program/ Coding point of view.",visual-studio-2010,visual-studio-2008,,,,05/04/2012 08:18:01,not constructive,1,51,15,"What is the different between vs 2008 and vs 2010 in program point of view Friends, I am currently working with VS 2008 and now our company trying to upgrade the Visual Studio from 2008 to 2010. And I have to work on 2010. So kindly can u give some idea what is the difference between VS 2008 and 2010 in Program/ Coding point of view.",2
10740000,05/24/2012 14:55:45,419,08/05/2008 14:48:22,37338,1076,Why is Microsoft.PythonTools.Attacher.exe blocking Visual Studio 2010?,"At least two or three times a day Visual Studio gets stuck (in a deadlock I suspect) and displays the spinning-toilet-bowl-of-death cursor and pops up the dreaded ""*Microsoft Visual Studio is Busy*"" notification in the notification area:

![enter image description here][1]

It used to be that when this happened Visual Studio would stay like that for hours (and possibly until the end of time itself or a power cut) unless I kicked it to the kerb with an ""End Process"" in task manager. 

More recently I noticed another process always seemed to be lurking about whenever this problem arises - [`Microsoft.PythonTools.Attacher.exe`][2] - which is part of the [Python Tools for Visual Studio project][3]:

![enter image description here][4]

If I kill that process then Visual Studio manages to free itself from whatever deadly embrace it's got itself into and can continue on its way, and this is what I look out for every time VS does this.

Whilst I do have Python Tools for Visual Studio 1.0 installed, the projects I am working on are plain old ASP.NET MVC3 apps written in C#. I'm not using any Python code or libraries and often I only have one instance of Visual Studio running.

What I also observe is that this process doesn't always start/appear for whole development sessions, and when it does, it seems to start up an random times (i.e. it's not there for the first hour or two and then it magically appears in the process list in task manager), but when it does I know I'm going be in trouble at some point.

Does anyone know why this process seems to randomly start and why it's interfering with Visual Studio in such a dramatic fashion?

I'm running Visual Studio 2010 Premium SP1 on Windows 7 Ultimate x64 SP1.


  [1]: http://i.stack.imgur.com/hKuzJ.png
  [2]: http://pytools.codeplex.com/SourceControl/changeset/view/fd5dab3d30f4#Release/Product/Python/Attacher/Attacher.csproj
  [3]: http://pytools.codeplex.com/
  [4]: http://i.stack.imgur.com/Z0EjD.png",visual-studio-2010,visual-studio,,,,,open,0,303,7,"Why is Microsoft.PythonTools.Attacher.exe blocking Visual Studio 2010? At least two or three times a day Visual Studio gets stuck (in a deadlock I suspect) and displays the spinning-toilet-bowl-of-death cursor and pops up the dreaded ""*Microsoft Visual Studio is Busy*"" notification in the notification area:

![enter image description here][1]

It used to be that when this happened Visual Studio would stay like that for hours (and possibly until the end of time itself or a power cut) unless I kicked it to the kerb with an ""End Process"" in task manager. 

More recently I noticed another process always seemed to be lurking about whenever this problem arises - [`Microsoft.PythonTools.Attacher.exe`][2] - which is part of the [Python Tools for Visual Studio project][3]:

![enter image description here][4]

If I kill that process then Visual Studio manages to free itself from whatever deadly embrace it's got itself into and can continue on its way, and this is what I look out for every time VS does this.

Whilst I do have Python Tools for Visual Studio 1.0 installed, the projects I am working on are plain old ASP.NET MVC3 apps written in C#. I'm not using any Python code or libraries and often I only have one instance of Visual Studio running.

What I also observe is that this process doesn't always start/appear for whole development sessions, and when it does, it seems to start up an random times (i.e. it's not there for the first hour or two and then it magically appears in the process list in task manager), but when it does I know I'm going be in trouble at some point.

Does anyone know why this process seems to randomly start and why it's interfering with Visual Studio in such a dramatic fashion?

I'm running Visual Studio 2010 Premium SP1 on Windows 7 Ultimate x64 SP1.


  [1]: http://i.stack.imgur.com/hKuzJ.png
  [2]: http://pytools.codeplex.com/SourceControl/changeset/view/fd5dab3d30f4#Release/Product/Python/Attacher/Attacher.csproj
  [3]: http://pytools.codeplex.com/
  [4]: http://i.stack.imgur.com/Z0EjD.png",2
8143984,11/15/2011 22:20:13,501459,11/09/2010 04:05:42,2194,106,"Overriding ""Textboxes"" dialog fields from the command line in MSI installer (Visual Studio 2010 Web Setup)","Background
----------

I have a Web Setup project in Visual Studio 2010.

In the `User Interface` section, I have a custom `Textboxes` dialog. These text fields have property names like EDITA1, EDITA2.

I have a `Custom Action` which makes use of these properties:

    CustomActionData = /foo=""[EDITA1]"" /bar=""[EDITA2]"" /zip=""[BLARB]""

In the code for handling this custom action, these parameters are available in the `Context.Parameters` dictionary

    public override void Install(System.Collections.IDictionary stateSaver) {
        string foo = Context.Parameters[""foo""]; // originates in edit box EDITA1
        string bar = Context.Parameters[""bar""]; // originates in edit box EDITA2
        string zip = Context.Parameters[""zip""];

Problem
----------

I want to be able to run the installer from a script, without a UI, so I need to pass in values for `foo` and `bar` via the command line. The way you're supposed to do this is by appending `PROPERTY=VALUE` to your MSI command line, like this:

    msiexec /qn /i MyInstaller.msi EDITA1=John EDITA2=Smith BLARB=Donut

But this doesn't work. Custom parameters which *aren't* associated with custom text fields *do* show up. For instance, `BLARB` gets passed through just fine (Parameters[""zip""]==""Donut""). But properties which are associated with the text fields do not show up, as if they are being nuked by the empty (but hidden) dialog box before my custom install function is called.
",visual-studio-2010,msi,setup-project,web-setup-project,,,open,0,230,16,"Overriding ""Textboxes"" dialog fields from the command line in MSI installer (Visual Studio 2010 Web Setup) Background
----------

I have a Web Setup project in Visual Studio 2010.

In the `User Interface` section, I have a custom `Textboxes` dialog. These text fields have property names like EDITA1, EDITA2.

I have a `Custom Action` which makes use of these properties:

    CustomActionData = /foo=""[EDITA1]"" /bar=""[EDITA2]"" /zip=""[BLARB]""

In the code for handling this custom action, these parameters are available in the `Context.Parameters` dictionary

    public override void Install(System.Collections.IDictionary stateSaver) {
        string foo = Context.Parameters[""foo""]; // originates in edit box EDITA1
        string bar = Context.Parameters[""bar""]; // originates in edit box EDITA2
        string zip = Context.Parameters[""zip""];

Problem
----------

I want to be able to run the installer from a script, without a UI, so I need to pass in values for `foo` and `bar` via the command line. The way you're supposed to do this is by appending `PROPERTY=VALUE` to your MSI command line, like this:

    msiexec /qn /i MyInstaller.msi EDITA1=John EDITA2=Smith BLARB=Donut

But this doesn't work. Custom parameters which *aren't* associated with custom text fields *do* show up. For instance, `BLARB` gets passed through just fine (Parameters[""zip""]==""Donut""). But properties which are associated with the text fields do not show up, as if they are being nuked by the empty (but hidden) dialog box before my custom install function is called.
",4
7408039,09/13/2011 20:26:37,943351,09/13/2011 20:26:37,1,0,Upgrade Visual Studio 2008 Professional to Visual Studio 2010 Professional - again,"this question is because Microsoft's website seems to disagree with the answers from:
http://stackoverflow.com/questions/5688810/i-have-vs-net-2008-professional-is-there-a-upgrade-to-2010
and http://stackoverflow.com/questions/2706899/upgrading-visual-studio-2008-professional-to-visual-studio-2010-premium

If you look at http://www.microsoftstore.ca/shop/en-CA/Microsoft/Visual-Studio-Professional-2010-Upgrade-%28English%29 and click on ""Before you buy"" it says

""To qualify for upgrade pricing, you must be a licensed user of one of the following products: an earlier version of Microsoft Visual Studio, or any other developer tool (including free developer tools, such as Visual Studio Express Editions or Eclipse).""

VS2008Pro would count as an earlier version of VS, so that means I should qualify for upgrade pricing, no? It is surely cheaper than the full version http://www.microsoftstore.ca/shop/en-CA/Microsoft/Visual-Studio-Professional-2010-Full-%28English%29

I can understand that the product I receive will not actually 'upgrade' the software in that it will be installed side-by-side with VS2008, but the previous answers were indicating that you had to pay full price and get the full version.

Is this Upgrade version not correct?
Thanks!
",visual-studio-2010,visual-studio-2008,upgrade,,,09/14/2011 09:31:32,off topic,1,138,12,"Upgrade Visual Studio 2008 Professional to Visual Studio 2010 Professional - again this question is because Microsoft's website seems to disagree with the answers from:
http://stackoverflow.com/questions/5688810/i-have-vs-net-2008-professional-is-there-a-upgrade-to-2010
and http://stackoverflow.com/questions/2706899/upgrading-visual-studio-2008-professional-to-visual-studio-2010-premium

If you look at http://www.microsoftstore.ca/shop/en-CA/Microsoft/Visual-Studio-Professional-2010-Upgrade-%28English%29 and click on ""Before you buy"" it says

""To qualify for upgrade pricing, you must be a licensed user of one of the following products: an earlier version of Microsoft Visual Studio, or any other developer tool (including free developer tools, such as Visual Studio Express Editions or Eclipse).""

VS2008Pro would count as an earlier version of VS, so that means I should qualify for upgrade pricing, no? It is surely cheaper than the full version http://www.microsoftstore.ca/shop/en-CA/Microsoft/Visual-Studio-Professional-2010-Full-%28English%29

I can understand that the product I receive will not actually 'upgrade' the software in that it will be installed side-by-side with VS2008, but the previous answers were indicating that you had to pay full price and get the full version.

Is this Upgrade version not correct?
Thanks!
",3
5895935,05/05/2011 10:07:14,739575,05/05/2011 09:11:23,1,0,Visual Studio's text editor dropdown - sort by member type.,"I am using Visual Studio 2010 c# Express and visual studio 2010 Shell.

In the upper part of the text editor window there are two drop down menus, one with scope the other with all members of the class.

It lists both functions and variables, is there a way to set the second drop down to lists only methods/functions, or to ""sort it by member type"" just like it the Class View?

 ",visual-studio-2010,,,,,,open,0,71,10,"Visual Studio's text editor dropdown - sort by member type. I am using Visual Studio 2010 c# Express and visual studio 2010 Shell.

In the upper part of the text editor window there are two drop down menus, one with scope the other with all members of the class.

It lists both functions and variables, is there a way to set the second drop down to lists only methods/functions, or to ""sort it by member type"" just like it the Class View?

 ",1
4341143,12/02/2010 23:36:47,27887,10/14/2008 15:15:31,663,30,Does VS2010 run activities in WF project during compile?,"I've just encountered a compile error I've not seen before.  In a solution that contains Windows Workflow Foundation 3 projects, Visual Studio reports that it failed to compile the projects because it couldn't find an application-specific configuration file.  The configuration file is NOT added to any of the projects.  It is looked for only at runtime by the workflows.  Other solutions using the same runtime config file compile without error.  If I put the config file in the expected location then the workflow solution compiles without error.

The behavior suggests that when VS2010 is compiling WF3 projects that it is actually running the activities contained in the project at some point during the compile.  Does VS actually run activities in WF projects during compile?  Does it create activities?  If it doesn't, why would the compile error be thrown for a file that isn't part of the project?

",visual-studio-2010,workflow-foundation,,,,,open,0,154,9,"Does VS2010 run activities in WF project during compile? I've just encountered a compile error I've not seen before.  In a solution that contains Windows Workflow Foundation 3 projects, Visual Studio reports that it failed to compile the projects because it couldn't find an application-specific configuration file.  The configuration file is NOT added to any of the projects.  It is looked for only at runtime by the workflows.  Other solutions using the same runtime config file compile without error.  If I put the config file in the expected location then the workflow solution compiles without error.

The behavior suggests that when VS2010 is compiling WF3 projects that it is actually running the activities contained in the project at some point during the compile.  Does VS actually run activities in WF projects during compile?  Does it create activities?  If it doesn't, why would the compile error be thrown for a file that isn't part of the project?

",2
3001646,06/08/2010 22:02:20,109676,04/27/2009 18:56:57,1043,49,Red Gate SQL Compare vs. VS2010 Ultimate ,"I used to use SQL2000 and Red Gate SQL Compare 3.2 and I was a happy camper. I wouldn't worry about tracking the changes that I make to the dev database until all the coding was done and I needed to compile a list of scripts to bring the prod db in sync with the prod.

This is where SQL Compare and to some degree, SQL Data Compare, were invaluable in 

1) pointing out the differences and even more importantly, 
2) helping me generate the SQLs to bring the prod db in sync with the dev db.

I see that VS2010 Ultimate allows me to compare two schemas, but does do #2? I believe it is suppose to but it ain't obvious to me how to do that.

Any kick in the right direction would be an immediate vote up  or better. ty.",visual-studio-2010,sqlcompare,,,,,open,0,141,8,"Red Gate SQL Compare vs. VS2010 Ultimate  I used to use SQL2000 and Red Gate SQL Compare 3.2 and I was a happy camper. I wouldn't worry about tracking the changes that I make to the dev database until all the coding was done and I needed to compile a list of scripts to bring the prod db in sync with the prod.

This is where SQL Compare and to some degree, SQL Data Compare, were invaluable in 

1) pointing out the differences and even more importantly, 
2) helping me generate the SQLs to bring the prod db in sync with the dev db.

I see that VS2010 Ultimate allows me to compare two schemas, but does do #2? I believe it is suppose to but it ain't obvious to me how to do that.

Any kick in the right direction would be an immediate vote up  or better. ty.",2
5799364,04/27/2011 04:29:10,263357,02/01/2010 09:12:35,58,2,Visual Studio 2010 and ODP.NET error,"Can someone please guide me to fix this problem while accessing ""Server Explorer"" ? I've tried reinstalling VS 2010 but no luck.

![enter image description here][1]


  [1]: http://i.stack.imgur.com/A3qUP.png",visual-studio-2010,,,,,,open,0,28,6,"Visual Studio 2010 and ODP.NET error Can someone please guide me to fix this problem while accessing ""Server Explorer"" ? I've tried reinstalling VS 2010 but no luck.

![enter image description here][1]


  [1]: http://i.stack.imgur.com/A3qUP.png",1
4598345,01/04/2011 20:58:09,532797,12/06/2010 20:04:03,1,0,Error when adding .css and other resource files to multiple Visual Studio projects,"I'm trying to set up a solution in Visual studio that includes multiple web application projects, and I'd like to share .css files, master pages and other resources among the projects. I created a project to house the resources, then made links to the files within my web application project as instructed by the MSDN documenation, using ""Add as link."" 

When I debug the project, I get the following error: ""Copying file Site.css to obj\Debug\Package\PackageTmp\Site.css failed. Could not find file 'Site.css'."" 

What am I missing? Is there a special Build Action that I have to set? I've done this successfully with .cs files before, so I'm not sure how this is different.",visual-studio-2010,,,,,,open,0,112,13,"Error when adding .css and other resource files to multiple Visual Studio projects I'm trying to set up a solution in Visual studio that includes multiple web application projects, and I'd like to share .css files, master pages and other resources among the projects. I created a project to house the resources, then made links to the files within my web application project as instructed by the MSDN documenation, using ""Add as link."" 

When I debug the project, I get the following error: ""Copying file Site.css to obj\Debug\Package\PackageTmp\Site.css failed. Could not find file 'Site.css'."" 

What am I missing? Is there a special Build Action that I have to set? I've done this successfully with .cs files before, so I'm not sure how this is different.",1
9816934,03/22/2012 05:28:48,1177921,01/30/2012 11:19:02,11,0,Images are not coming in phone gap,"I have installed SDK of phone gap in visual studio 2010..I have done small application using HTML5 and JavaScript. in design part of html file ,i am able to see images , when i run the application in emulator images are coming blank, but if i open file with browser like  Mozilla etc.. images are coming proper manner. please any one help me...why images are not coming in emulator. ",visual-studio-2010,html5,windows-phone-7,phonegap,,05/21/2012 23:31:47,not a real question,1,71,7,"Images are not coming in phone gap I have installed SDK of phone gap in visual studio 2010..I have done small application using HTML5 and JavaScript. in design part of html file ,i am able to see images , when i run the application in emulator images are coming blank, but if i open file with browser like  Mozilla etc.. images are coming proper manner. please any one help me...why images are not coming in emulator. ",4
