PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
3969352,10/19/2010 14:22:47,77047,03/12/2009 04:38:30,1415,60,Re-assigning an array in ASP classic,"I have the following function, designed to walk through XML and create a linear structure of all nodes:

    function get_children(n)
      if n.hasChildNodes() then
        for each child in n.childNodes
          set local_array = array_merge(get_children(child), local_array)
        next
      else
        set local_array = Array(n)
      end if
      get_children = local_array
    end function

I've tried a ton of variations, but I keep getting errors on the line

    set local_array = Array(n)

It it's current form, I see:

    Error Type:
    Microsoft VBScript runtime (0x800A01A8)
    Object required
    /_inc/nav/left-nav.inc, line 37

Am I mis-using the `Array()` construct?  Aren't I able to create an array with a single value?",arrays,asp-classic,,,,,open,0,167,6,"Re-assigning an array in ASP classic I have the following function, designed to walk through XML and create a linear structure of all nodes:

    function get_children(n)
      if n.hasChildNodes() then
        for each child in n.childNodes
          set local_array = array_merge(get_children(child), local_array)
        next
      else
        set local_array = Array(n)
      end if
      get_children = local_array
    end function

I've tried a ton of variations, but I keep getting errors on the line

    set local_array = Array(n)

It it's current form, I see:

    Error Type:
    Microsoft VBScript runtime (0x800A01A8)
    Object required
    /_inc/nav/left-nav.inc, line 37

Am I mis-using the `Array()` construct?  Aren't I able to create an array with a single value?",2
11220420,06/27/2012 06:14:51,1484652,06/27/2012 05:52:18,1,0,Sample of the array after a recursive function,"After some recursive function I have an array:

**first iteration:**
Array ( [category_id] => 3 [title] => Aqua [parent] => 0 ) )

**second:**
Array ( [category_id] => 5 [title] => Sea aqua [parent] => 3 ) Array ( [category_id] => 3 [title] => Aqua [parent] => 0 ) )

and so on...

How can I show only one array where [parent] => 0  ?",arrays,recursion,,,,06/27/2012 12:49:39,not a real question,1,60,8,"Sample of the array after a recursive function After some recursive function I have an array:

**first iteration:**
Array ( [category_id] => 3 [title] => Aqua [parent] => 0 ) )

**second:**
Array ( [category_id] => 5 [title] => Sea aqua [parent] => 3 ) Array ( [category_id] => 3 [title] => Aqua [parent] => 0 ) )

and so on...

How can I show only one array where [parent] => 0  ?",2
10723412,05/23/2012 15:41:18,1413034,05/23/2012 15:33:24,1,0,need to create array which prints maximum+location after taking 5 inputs,"`     `import java.util.Scanner;
       public class Arraymaxloc{
     public static void main(String args[]){
    Scanner s=new Scanner(System.in);
    int[]a=new int[5];
    int c=1;
      while(c<a.length)
    {
      c= s.nextInt();
      }
      int max=a[0];
      int loc=-1;
      while(c<a.length)
      {
        if 
        (a[c]>max==true)
        {  max=a[c];
        loc=c;
        c++;
        }
        else
        {
        c++;
        }
        System.out.println(""max found at""+loc);
          }
        }
      }
  
      
           
    
",arrays,,,,,05/25/2012 06:51:27,not a real question,1,230,11,"need to create array which prints maximum+location after taking 5 inputs `     `import java.util.Scanner;
       public class Arraymaxloc{
     public static void main(String args[]){
    Scanner s=new Scanner(System.in);
    int[]a=new int[5];
    int c=1;
      while(c<a.length)
    {
      c= s.nextInt();
      }
      int max=a[0];
      int loc=-1;
      while(c<a.length)
      {
        if 
        (a[c]>max==true)
        {  max=a[c];
        loc=c;
        c++;
        }
        else
        {
        c++;
        }
        System.out.println(""max found at""+loc);
          }
        }
      }
  
      
           
    
",1
3271524,07/17/2010 12:44:14,146860,07/29/2009 06:21:52,6,1,Array of undefinite length..,how to find a random element in a sorted array of unknown length.,arrays,data-structures,binary-search,,,07/18/2010 08:51:19,not a real question,1,13,4,Array of undefinite length.. how to find a random element in a sorted array of unknown length.,3
649444,03/16/2009 06:32:35,50448,12/31/2008 09:59:04,1,0,Array contains,"Lets say we have two arrays [1,2,3,4,5,6,7,8,9] & [9,1,4,5,2,3,6,7,8] . Now we know that these arrays have the same elements. is there a quick asset way to find whether these arrays have the same elements or not?
sorting and iterating is one trivial way i can think of. 

Is there a better way to do this with a really clean looking code ??",arrays,equality,c#3.0,,,,open,0,62,2,"Array contains Lets say we have two arrays [1,2,3,4,5,6,7,8,9] & [9,1,4,5,2,3,6,7,8] . Now we know that these arrays have the same elements. is there a quick asset way to find whether these arrays have the same elements or not?
sorting and iterating is one trivial way i can think of. 

Is there a better way to do this with a really clean looking code ??",3
6380236,06/17/2011 00:43:28,796902,06/14/2011 01:55:59,3,0,wordpress query posts with category names included,I am working on querying posts in wordpress and trying to get the category names along with it so I can put the query in an array to be quickly accessed without having to requery the server.  Is there a way to get posts and the category names in one query?,arrays,wordpress,query,post,category,,open,0,52,7,wordpress query posts with category names included I am working on querying posts in wordpress and trying to get the category names along with it so I can put the query in an array to be quickly accessed without having to requery the server.  Is there a way to get posts and the category names in one query?,5
5639167,04/12/2011 17:23:33,704570,04/12/2011 17:23:33,1,0,Find two elements that sum to k,"Before you pull the trigger to close, please read first.

Question was asked here:

http://stackoverflow.com/questions/5630363/find-two-elements-in-an-array-that-sum-to-k

Basically: Unsorted array, find if two elements sum to k.

An answer was posted claiming that there is no O(n) solution, quoting element distinctness.

Seems like the reduction might work:

Given an array A of which we need to find if two elements repeat, find max. Form another array B[j] = 2*max + 1 - B[j]. Now try to find two which sum to 2*max+1 in the combined array A,B.

Since element distinct needs nlogn, there can't be O(n) for this problem too (last step in above reduction).

Now given the _zero_ votes (and comments) to that answer, I am thinking that is wrong (or do votes mean nothing on this site?)

The top answer is incorrect as hash table is n in the worst case. So that is n^2 in the worst case, which is kind of ridiculous to have so many votes and the green tick.


SO, what is wrong with the Element Distinctness Answer?",arrays,algorithm,,,,04/12/2011 18:18:06,not a real question,1,162,7,"Find two elements that sum to k Before you pull the trigger to close, please read first.

Question was asked here:

http://stackoverflow.com/questions/5630363/find-two-elements-in-an-array-that-sum-to-k

Basically: Unsorted array, find if two elements sum to k.

An answer was posted claiming that there is no O(n) solution, quoting element distinctness.

Seems like the reduction might work:

Given an array A of which we need to find if two elements repeat, find max. Form another array B[j] = 2*max + 1 - B[j]. Now try to find two which sum to 2*max+1 in the combined array A,B.

Since element distinct needs nlogn, there can't be O(n) for this problem too (last step in above reduction).

Now given the _zero_ votes (and comments) to that answer, I am thinking that is wrong (or do votes mean nothing on this site?)

The top answer is incorrect as hash table is n in the worst case. So that is n^2 in the worst case, which is kind of ridiculous to have so many votes and the green tick.


SO, what is wrong with the Element Distinctness Answer?",2
6322316,06/12/2011 13:53:24,780324,06/01/2011 23:39:08,6,0,Accessing an array by index passed by function call,"I have written a specific init-override-function where i want to pass an index number to be called in an array. The index number itself is defined by selecting a tablerow in a tableview by the user. So.. the rownumber that is selected shall be passed into the init function and used there for further processing. 

Well.. now there is my problem.. In my opinion the methods I've created are all correctly coded. But when I click my defined Connect Button an error message appears in the console, that, the index is out of bounds. So.. I've checked the array for entries and there are all available. So the indexnumber should be fine. 

Maybe fyi: I've created a copy of the array in the TableViewController that is originally located in the PortConnection file. 

Here are the necessary files. Can anyone give me a helping hand, where to search for?

PORTTABLEVIEWCONTROLLER.M

    - (IBAction)pushConnect:(id)sender {
        NSInteger selectedRow = [tableView selectedRow];
        [portConnection initPort:selectedRow];
    }

    - (id)init {
        self = [super init];
        if (self) {
            // Initialization of port Connection instance
            portConnection = [[PortConnection alloc] init];
            // Fill array in Portconnection.m with devices
            [portConnection listDevices];
            // Fill tableView Data Array with data from portConnection array
            self.tableViewDataArray = [NSMutableArray arrayWithArray:portConnection.portArray];
        }
        return self;
    }


PORTCONNECTION.H

@

    interface PortConnection : NSObject {
        // Instance of AMSerialPort
        AMSerialPort *port;
        
        // Port Array to be filled with found ports
        NSMutableArray *portArray;
    }
    
    // List Devices into an given array
    - (void)listDevices;
    
    // Connect to selected port
    - (void)initPort:(NSInteger)selectedRow;
    
    @property (nonatomic, retain) NSMutableArray *portArray;
    @property (nonatomic, retain) AMSerialPort *port;
    @end

PORTCONNECTION.M

    @implementation PortConnection
    
    @synthesize port;
    @synthesize portArray;
    
    #pragma mark -
    #pragma mark Serial Port Access
    
    - (void)listDevices {
        
        // get an port enumerator
        NSEnumerator *enumerator = [AMSerialPortList portEnumerator];
        AMSerialPort *aPort;
        
        while ((aPort = [enumerator nextObject])) {
            [portArray addObject:[PortItem portItemWithTitle:[aPort name] andPath:[aPort bsdPath]]];
        }
    }
    
    - (void)initPort:(NSInteger)selectedRow {
        //Create object of selected port searched in array
        PortItem *portSelected = [portArray objectAtIndex:selectedRow];
        NSString *deviceNameSelected = [portSelected valueForKey:@""bsdPath""];
        
        // Start Connection
        if (![deviceNameSelected isEqualToString:[self.port bsdPath]]) {
            [self.port close];
            [self setPort:[[[AMSerialPort alloc] init:deviceNameSelected withName:deviceNameSelected type:(NSString *)CFSTR(kIOSerialBSDModemType)] autorelease]];
            [self.port setDelegate:self.port];
            
            if ([self.port open]) {
                NSLog(@""Connected..."");
                [self.port setSpeed:B38400];
                [self.port readDataInBackground];
            } else {
                NSLog(@""error connecting"");
                [self setPort:nil];
            }
        }
    }
    
    #pragma mark -
    #pragma mark initialization / deallocation
    
    - (id)init {
        self = [super init];
        if (self) {
            portArray = [NSMutableArray array];
        }
        return self;
    }
    
    - (void)dealloc {
        portArray = NULL;
        [super dealloc];
    }
    
    @end

Well.. my idea is, that something is wrong with the method INITPORT:(NSINTEGER)SELECTEDROW
but I am not sure at all....

Thanks so much for giving me advice again!

Sebastian",arrays,cocoa,function,variables,objective-c-2.0,,open,0,1013,9,"Accessing an array by index passed by function call I have written a specific init-override-function where i want to pass an index number to be called in an array. The index number itself is defined by selecting a tablerow in a tableview by the user. So.. the rownumber that is selected shall be passed into the init function and used there for further processing. 

Well.. now there is my problem.. In my opinion the methods I've created are all correctly coded. But when I click my defined Connect Button an error message appears in the console, that, the index is out of bounds. So.. I've checked the array for entries and there are all available. So the indexnumber should be fine. 

Maybe fyi: I've created a copy of the array in the TableViewController that is originally located in the PortConnection file. 

Here are the necessary files. Can anyone give me a helping hand, where to search for?

PORTTABLEVIEWCONTROLLER.M

    - (IBAction)pushConnect:(id)sender {
        NSInteger selectedRow = [tableView selectedRow];
        [portConnection initPort:selectedRow];
    }

    - (id)init {
        self = [super init];
        if (self) {
            // Initialization of port Connection instance
            portConnection = [[PortConnection alloc] init];
            // Fill array in Portconnection.m with devices
            [portConnection listDevices];
            // Fill tableView Data Array with data from portConnection array
            self.tableViewDataArray = [NSMutableArray arrayWithArray:portConnection.portArray];
        }
        return self;
    }


PORTCONNECTION.H

@

    interface PortConnection : NSObject {
        // Instance of AMSerialPort
        AMSerialPort *port;
        
        // Port Array to be filled with found ports
        NSMutableArray *portArray;
    }
    
    // List Devices into an given array
    - (void)listDevices;
    
    // Connect to selected port
    - (void)initPort:(NSInteger)selectedRow;
    
    @property (nonatomic, retain) NSMutableArray *portArray;
    @property (nonatomic, retain) AMSerialPort *port;
    @end

PORTCONNECTION.M

    @implementation PortConnection
    
    @synthesize port;
    @synthesize portArray;
    
    #pragma mark -
    #pragma mark Serial Port Access
    
    - (void)listDevices {
        
        // get an port enumerator
        NSEnumerator *enumerator = [AMSerialPortList portEnumerator];
        AMSerialPort *aPort;
        
        while ((aPort = [enumerator nextObject])) {
            [portArray addObject:[PortItem portItemWithTitle:[aPort name] andPath:[aPort bsdPath]]];
        }
    }
    
    - (void)initPort:(NSInteger)selectedRow {
        //Create object of selected port searched in array
        PortItem *portSelected = [portArray objectAtIndex:selectedRow];
        NSString *deviceNameSelected = [portSelected valueForKey:@""bsdPath""];
        
        // Start Connection
        if (![deviceNameSelected isEqualToString:[self.port bsdPath]]) {
            [self.port close];
            [self setPort:[[[AMSerialPort alloc] init:deviceNameSelected withName:deviceNameSelected type:(NSString *)CFSTR(kIOSerialBSDModemType)] autorelease]];
            [self.port setDelegate:self.port];
            
            if ([self.port open]) {
                NSLog(@""Connected..."");
                [self.port setSpeed:B38400];
                [self.port readDataInBackground];
            } else {
                NSLog(@""error connecting"");
                [self setPort:nil];
            }
        }
    }
    
    #pragma mark -
    #pragma mark initialization / deallocation
    
    - (id)init {
        self = [super init];
        if (self) {
            portArray = [NSMutableArray array];
        }
        return self;
    }
    
    - (void)dealloc {
        portArray = NULL;
        [super dealloc];
    }
    
    @end

Well.. my idea is, that something is wrong with the method INITPORT:(NSINTEGER)SELECTEDROW
but I am not sure at all....

Thanks so much for giving me advice again!

Sebastian",5
5059437,02/20/2011 19:28:55,264547,02/02/2010 17:00:43,1,0,Kohana Jelly: how to quickly create an array from a Jelly collection?,"Say you have a model Person.  Each Person object can have many Friends (Field_ManyToMany).  

If you want to get a simple array of name/id pairs for a given Person's friends, is it faster/better to get the Friends like so:

    $friends = $person->friends;

and then create an array from that object with a foreach loop

OR

do a select, like so:

    $friends = Jelly::select('friend')
    ->join('people')
    ->on('person.id','=','friends_people.person_id')
    ->where('person_id','=',$person->id)
    ->execute()  
    ->as_array('name', 'id');",arrays,collections,kohana,jelly,,,open,0,91,12,"Kohana Jelly: how to quickly create an array from a Jelly collection? Say you have a model Person.  Each Person object can have many Friends (Field_ManyToMany).  

If you want to get a simple array of name/id pairs for a given Person's friends, is it faster/better to get the Friends like so:

    $friends = $person->friends;

and then create an array from that object with a foreach loop

OR

do a select, like so:

    $friends = Jelly::select('friend')
    ->join('people')
    ->on('person.id','=','friends_people.person_id')
    ->where('person_id','=',$person->id)
    ->execute()  
    ->as_array('name', 'id');",4
9561570,03/05/2012 04:18:01,1220014,02/20/2012 01:28:24,1,0,Efficient way of calculating average difference of array elements from array average value,"Is there a way to calculate the average distance of array elements from array average value, by only ""visiting"" each array element once? (I search for an algorithm)

Example:

    Array : [ 1 , 5 , 4 , 9 , 6 ]
    Average : ( 1 + 5 + 4 + 9 + 6 ) / 5 = 5
    Distance Array : [|1-5|, |5-5|, |4-5|, |9-5|, |6-5|] = [4 , 0 , 1 , 4 , 1 ]
    Average Distance : ( 4 + 0 + 1 + 4 + 1 ) / 5 = 2

The simple algorithm needs 2 passes.

1st pass) Reads and accumulates values, then divides the result by array length to calculate average value of array elements.

2nd pass) Reads values, accumulates each one's distance from the previously calculated average value, and then divides the result by array length to find the average distance of the elements from the average value of the array.

The two passes are identical. It is the classic algorithm of calculating the average of a set of values. The first one takes as input the elements of the array, the second one the distances of each element from the array's average value.

Calculating the average can be modified to not accumulate the values, but caclulating the average ""on the fly"" as we sequentialy read the elements from the array.

The formula is:

    Compute Running Average of Array's elements
    -------------------------------------------
    RA[i] = E[i] {for i == 1}
    RA[i] = RA[i-1] - RA[i-1]/i + A[i]/i { for i > 1 }

Where A[x] is the array's element at position x, RA[x] is the average of the array's elements between position 1 and x (running average).

My question is:

Is there a similar algorithm, to calculate ""on the fly"" (as we read the array's elements), the average distance of the elements from the array's mean value?

The problem is that, as we read the array's elements, the final average value of the array is not known. Only the running average is known. So calculating differences from the running average will not yield the correct result. I suppose, if such algorithm exists, it probably should have the ""ability"" to compensate, in a way, on each new element read for the error calculated as far.",arrays,algorithm,difference,average,running,,open,0,393,13,"Efficient way of calculating average difference of array elements from array average value Is there a way to calculate the average distance of array elements from array average value, by only ""visiting"" each array element once? (I search for an algorithm)

Example:

    Array : [ 1 , 5 , 4 , 9 , 6 ]
    Average : ( 1 + 5 + 4 + 9 + 6 ) / 5 = 5
    Distance Array : [|1-5|, |5-5|, |4-5|, |9-5|, |6-5|] = [4 , 0 , 1 , 4 , 1 ]
    Average Distance : ( 4 + 0 + 1 + 4 + 1 ) / 5 = 2

The simple algorithm needs 2 passes.

1st pass) Reads and accumulates values, then divides the result by array length to calculate average value of array elements.

2nd pass) Reads values, accumulates each one's distance from the previously calculated average value, and then divides the result by array length to find the average distance of the elements from the average value of the array.

The two passes are identical. It is the classic algorithm of calculating the average of a set of values. The first one takes as input the elements of the array, the second one the distances of each element from the array's average value.

Calculating the average can be modified to not accumulate the values, but caclulating the average ""on the fly"" as we sequentialy read the elements from the array.

The formula is:

    Compute Running Average of Array's elements
    -------------------------------------------
    RA[i] = E[i] {for i == 1}
    RA[i] = RA[i-1] - RA[i-1]/i + A[i]/i { for i > 1 }

Where A[x] is the array's element at position x, RA[x] is the average of the array's elements between position 1 and x (running average).

My question is:

Is there a similar algorithm, to calculate ""on the fly"" (as we read the array's elements), the average distance of the elements from the array's mean value?

The problem is that, as we read the array's elements, the final average value of the array is not known. Only the running average is known. So calculating differences from the running average will not yield the correct result. I suppose, if such algorithm exists, it probably should have the ""ability"" to compensate, in a way, on each new element read for the error calculated as far.",5
