PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
11679435,07/26/2012 23:21:52,906410,08/22/2011 18:07:41,29,2,qRegisterMetaType usage,"      #include<QMetaType>

      typedef QList<int> IntList;

      qRegisterMetaType<IntList>(""IntList"");


    error C2909: 'qRegisterMetaType': explicit instantiation of function template requires return type

C2909 says I need to define 

     template int qRegisterMetaType<IntList>(""IntList"");
 If I define like I mentioned above then I get the below error 

     error C2059: syntax error : 'string'
     warning C4667: 'int qRegisterMetaType(void)' : no function template defined that matches forced instantiation



why do I get this  error ?
",qt,,,,,,open,0,96,2,"qRegisterMetaType usage       #include<QMetaType>

      typedef QList<int> IntList;

      qRegisterMetaType<IntList>(""IntList"");


    error C2909: 'qRegisterMetaType': explicit instantiation of function template requires return type

C2909 says I need to define 

     template int qRegisterMetaType<IntList>(""IntList"");
 If I define like I mentioned above then I get the below error 

     error C2059: syntax error : 'string'
     warning C4667: 'int qRegisterMetaType(void)' : no function template defined that matches forced instantiation



why do I get this  error ?
",1
8859450,01/14/2012 01:41:43,798280,06/14/2011 18:28:38,29,0,how to build Gstreamer in Qt SDK source code?,"in source code of Qt SDK have Gstreamer, but i dont know and nokia have not document guide build it and use it, if you can, please help me build and use it, i want stream audio and video via Internet, thanks a lot

sonnh

skype:sonnh89",qt,mediaplayer,,,,01/18/2012 21:47:13,not a real question,1,44,9,"how to build Gstreamer in Qt SDK source code? in source code of Qt SDK have Gstreamer, but i dont know and nokia have not document guide build it and use it, if you can, please help me build and use it, i want stream audio and video via Internet, thanks a lot

sonnh

skype:sonnh89",2
476323,01/24/2009 16:55:59,16524,09/17/2008 17:56:53,412,19,Qt Creator - Opinions and Thoughts,"I'm looking for some feedback from anyone that has had a chance to spend some time using Troll Tech's new IDE, [Qt Creator][1]. It's in public beta at this point, so there might not be many using it just yet.  But, I think any 3rd party feedback might be useful.

Also, if you do a lot of Qt development, it would also be great to hear what IDE you do rely on.


  [1]: http://www.qtsoftware.com/developer/qt-creator",qt,ide,,,,10/10/2011 06:51:36,not constructive,1,75,6,"Qt Creator - Opinions and Thoughts I'm looking for some feedback from anyone that has had a chance to spend some time using Troll Tech's new IDE, [Qt Creator][1]. It's in public beta at this point, so there might not be many using it just yet.  But, I think any 3rd party feedback might be useful.

Also, if you do a lot of Qt development, it would also be great to hear what IDE you do rely on.


  [1]: http://www.qtsoftware.com/developer/qt-creator",2
9236865,02/11/2012 01:00:44,1203192,02/09/2011 22:24:58,1,0,Using Qt threads and passing large objects between threads. Am I just doing it wrong?,"I'm working on a project that uses two processes that communicate to each other through named pipes.  Each processes uses a different version of a protocol that communicates using a different version of CORBA hence me using named pipes to communicate between the processes.  The processes have to translate from one version of the protocol to the other.  

I'm used to using boost_threads and hooking things together using thread safe queues and function calls that I roll myself.  However,  the signal and slots idiom of Qt seems really helpful for some things but not others.  For example,  for named pipes, it seems great for doing asynchrounous communication that way.  

That is until I have to pass the object I received over the named pipe to be translated and then send it off using the CORBA middleware protocol using the translator thread.  There is also a thread that runs the CORBA middleware which has to continously call a function to generate callbacks for the middleware to receive messages and send out messages.  

The biggest issue I have is sending these messages back and forth through the signals and slots mechanism or perhaps using QMetaObject::invokeMethod().  It seems like this would get sent out using a Queued connection and if I understand correctly it copies the object being passed instead of passing it by reference or pointer.  

This seems like it can get really inefficient if a lot of this is going to happen.  In my case it will be.  Is there a different way I should be approaching this issue?  

I feel like I'm not understanding something correctly.",qt,,,,,,open,0,281,15,"Using Qt threads and passing large objects between threads. Am I just doing it wrong? I'm working on a project that uses two processes that communicate to each other through named pipes.  Each processes uses a different version of a protocol that communicates using a different version of CORBA hence me using named pipes to communicate between the processes.  The processes have to translate from one version of the protocol to the other.  

I'm used to using boost_threads and hooking things together using thread safe queues and function calls that I roll myself.  However,  the signal and slots idiom of Qt seems really helpful for some things but not others.  For example,  for named pipes, it seems great for doing asynchrounous communication that way.  

That is until I have to pass the object I received over the named pipe to be translated and then send it off using the CORBA middleware protocol using the translator thread.  There is also a thread that runs the CORBA middleware which has to continously call a function to generate callbacks for the middleware to receive messages and send out messages.  

The biggest issue I have is sending these messages back and forth through the signals and slots mechanism or perhaps using QMetaObject::invokeMethod().  It seems like this would get sent out using a Queued connection and if I understand correctly it copies the object being passed instead of passing it by reference or pointer.  

This seems like it can get really inefficient if a lot of this is going to happen.  In my case it will be.  Is there a different way I should be approaching this issue?  

I feel like I'm not understanding something correctly.",1
5933528,05/09/2011 06:50:06,471196,10/09/2010 22:06:41,218,9,What are the best QT list and table objects,"What are the best list and table objects in QT, for easy add, change, get and delete rows? This is for medium-sized objects. Please can you supply snippets of code for the objects.",qt,qtableview,qtablewidget,qlistview,qlistwidget,09/10/2011 19:18:54,not a real question,1,33,9,"What are the best QT list and table objects What are the best list and table objects in QT, for easy add, change, get and delete rows? This is for medium-sized objects. Please can you supply snippets of code for the objects.",5
4127708,11/08/2010 20:22:08,343845,05/18/2010 09:21:37,1379,35,Cross-Platform Mobile Development,"There are a great deal of cross-platform mobile development frameworks around. The major platforms, all mutually incompatible, are:

* iOS (iPhone, iPad & iPod Touch)
* Android
* Blackberry
* Windows Mobile
* Windows Phone 7
* Symbian
* MeeGo (merger of Maemo and Moblin)
* webOS

There also exist many different mobile development frameworks that support various arrays of smartphone platforms, including but not limited to:

* Rhodes
* ELIPS
* RAMP
* Titanium
* PhoneGap
* MoSync
* airplay
* Bedrock
* Qt

Qt is a great framework for cross platform desktop application development, and takes care of several mobile platforms - Windows Mobile, Symbian, MeeGo. There are community ports for iOS and Android (and webOS?). Blackberry and WP7 are on their own for now.

MoSync also looks quite good, supporting a great number of platforms, including Java-based ones, from C++. However it's not very well known AFAIK and has its own issues.

So my question is: is there ANY cross-platform mobile development framework actually worth using? Every one I've found has one disadvantage or the other that makes it unsuitable for use.

At least if Qt supported iOS and Android you'd need at most three versions of an app to support all platforms (Qt, Blackberry and WP7). The community ports that are around are not well supported at all though, and are far from complete. Plus, even if they are completed, **would Nokia ever support them anyways or would that be seen as a bad business strategy?**

Should I just bite the bullet and write native ports for each smartphone platform? Qt + iOS + Android + WP7 + Blackberry + webOS? 5-6 versions of an application is quite a lot to maintain, but the solutions for cross-platform development on smartphones don't look that great right now.",qt,cross-platform,smartphone,,,,open,0,277,3,"Cross-Platform Mobile Development There are a great deal of cross-platform mobile development frameworks around. The major platforms, all mutually incompatible, are:

* iOS (iPhone, iPad & iPod Touch)
* Android
* Blackberry
* Windows Mobile
* Windows Phone 7
* Symbian
* MeeGo (merger of Maemo and Moblin)
* webOS

There also exist many different mobile development frameworks that support various arrays of smartphone platforms, including but not limited to:

* Rhodes
* ELIPS
* RAMP
* Titanium
* PhoneGap
* MoSync
* airplay
* Bedrock
* Qt

Qt is a great framework for cross platform desktop application development, and takes care of several mobile platforms - Windows Mobile, Symbian, MeeGo. There are community ports for iOS and Android (and webOS?). Blackberry and WP7 are on their own for now.

MoSync also looks quite good, supporting a great number of platforms, including Java-based ones, from C++. However it's not very well known AFAIK and has its own issues.

So my question is: is there ANY cross-platform mobile development framework actually worth using? Every one I've found has one disadvantage or the other that makes it unsuitable for use.

At least if Qt supported iOS and Android you'd need at most three versions of an app to support all platforms (Qt, Blackberry and WP7). The community ports that are around are not well supported at all though, and are far from complete. Plus, even if they are completed, **would Nokia ever support them anyways or would that be seen as a bad business strategy?**

Should I just bite the bullet and write native ports for each smartphone platform? Qt + iOS + Android + WP7 + Blackberry + webOS? 5-6 versions of an application is quite a lot to maintain, but the solutions for cross-platform development on smartphones don't look that great right now.",3
9323888,02/17/2012 06:31:06,1124333,12/31/2011 13:20:15,6,0,What are the differences between event and signal in Qt,It is hard for me to understand them when they meet together exactly?,qt,events,signals,,,02/17/2012 13:09:35,not a real question,1,13,10,What are the differences between event and signal in Qt It is hard for me to understand them when they meet together exactly?,3
5393462,03/22/2011 15:18:32,330733,05/02/2010 09:08:42,381,9,Qt text with shadow,"I see this in other applications, even though the appearance is ever so slightly, the effect is a much high contrast -> better readability.

The tabs on the left in Qt Designer for example, or the tabs at the top in Adobe Photoshop: the text has some sort of shadow, only ever 1 pixel surrounding the text with a contrasting colour.

Is there a simple way to do this with Qt? Or a more complex one?

Thank you.",qt,text,shadow,qt-designer,contrast,,open,0,75,4,"Qt text with shadow I see this in other applications, even though the appearance is ever so slightly, the effect is a much high contrast -> better readability.

The tabs on the left in Qt Designer for example, or the tabs at the top in Adobe Photoshop: the text has some sort of shadow, only ever 1 pixel surrounding the text with a contrasting colour.

Is there a simple way to do this with Qt? Or a more complex one?

Thank you.",5
6533091,06/30/2011 10:01:22,822786,06/30/2011 10:01:22,1,0,Is it possible to use Qt Style Sheets with promoted widgets in Qt Creator?,"I'm trying to do some heavy redeisgning of standard widgets using Qt Style Sheets. So after doing most of it manually for different widgets by `#objectName` selectors I've decided to group similar widgets in some way.

For example, I have multiple `QFrames` which act like headers in inner forms. And I want all of them to have the same stylesheet. One way of doing that is using naming convention (this is my fallback variant), i.e. `QFrame[objectName=""prefix_""]`. But I wanted to group my widgets by class. So I created simple placeholder class:

    class HeaderFrame: public QFrame
    {
    public:
        HeaderFrame(QWidget *parent = NULL): QFrame(parent) {}
    };

Which allowed me to promote all these `QFrames` to `HeaderFrames`. After that I've tried setting

    HeaderFrame { background-color: red; }

stylesheet to MainWindow object itself (to make it act on all HeaderFrames) but it won't work. Nothing is changed in QtCreator form designer and nothing is changed after compiling an application. I've tried different variants of this stylesheet but nothing works. 

So, is only Qt widgets (like QLabel, QFrame, etc.) are available for styling this way? Or there is some way to write stylesheet for your promoted widget?",qt,stylesheet,qt-creator,qt-stylesheet,,,open,0,211,14,"Is it possible to use Qt Style Sheets with promoted widgets in Qt Creator? I'm trying to do some heavy redeisgning of standard widgets using Qt Style Sheets. So after doing most of it manually for different widgets by `#objectName` selectors I've decided to group similar widgets in some way.

For example, I have multiple `QFrames` which act like headers in inner forms. And I want all of them to have the same stylesheet. One way of doing that is using naming convention (this is my fallback variant), i.e. `QFrame[objectName=""prefix_""]`. But I wanted to group my widgets by class. So I created simple placeholder class:

    class HeaderFrame: public QFrame
    {
    public:
        HeaderFrame(QWidget *parent = NULL): QFrame(parent) {}
    };

Which allowed me to promote all these `QFrames` to `HeaderFrames`. After that I've tried setting

    HeaderFrame { background-color: red; }

stylesheet to MainWindow object itself (to make it act on all HeaderFrames) but it won't work. Nothing is changed in QtCreator form designer and nothing is changed after compiling an application. I've tried different variants of this stylesheet but nothing works. 

So, is only Qt widgets (like QLabel, QFrame, etc.) are available for styling this way? Or there is some way to write stylesheet for your promoted widget?",4
1872923,12/09/2009 10:15:20,45843,12/12/2008 21:03:08,330,10,QPlainTextEdit for single line of input,"I'm using Qt to write a database type program where the majority of inputs will be single lines, not documents of arbitrary length.

Do I understand correctly that QPlainTextEdit is the most appropriate widget for this kind of input?

If so, how do you set parameters for this kind of input? In particular:

Height to the right value to comfortably hold one line of text in the current font, instead of stretching to fill available space.

Enter/cursor-down keys move to next control instead of next line in the document.",qt,qt4,,,,,open,0,85,6,"QPlainTextEdit for single line of input I'm using Qt to write a database type program where the majority of inputs will be single lines, not documents of arbitrary length.

Do I understand correctly that QPlainTextEdit is the most appropriate widget for this kind of input?

If so, how do you set parameters for this kind of input? In particular:

Height to the right value to comfortably hold one line of text in the current font, instead of stretching to fill available space.

Enter/cursor-down keys move to next control instead of next line in the document.",2
