PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
7458964,09/18/2011 01:37:36,204623,11/06/2009 08:57:11,1282,11,Help with file permissions. Cannot access file with 644 mask,I have given a text file in my home directory a 644 mask. Another user logged into the same machine cannot read or copy my file. Why is this? ,unix,,,,,09/18/2011 01:58:58,off topic,1,30,10,Help with file permissions. Cannot access file with 644 mask I have given a text file in my home directory a 644 mask. Another user logged into the same machine cannot read or copy my file. Why is this? ,1
1040196,06/24/2009 18:46:24,32262,10/29/2008 02:41:08,104,2,What is the best unix compression utility?,What is the best unix compression utility available?,unix,compression,,,,06/24/2009 18:54:43,off topic,1,8,7,What is the best unix compression utility? What is the best unix compression utility available?,2
7795558,10/17/2011 14:52:31,999363,10/17/2011 14:33:08,1,0,stdbuf usage: increasing buffer size,"I've got an awk script sending out long strings (>10K chars) to stdout.

I would like to increase the buffer size so that larger chunks of those long strings are written at once. I've timed both pipes below with different -o sizes but there's no significant changes

    time stdbuf -o 100MB awk -f processing.awk infile.txt | sort -k1,1 > outfile.txt
    time stdbuf -o 100MB awk -f processing.awk infile.txt > outfile.txt

real/user/sys timings are all very similar to oneanother (+- 10% on each metric).

My question is whether I'm using stdbuf the right way? Thank you.

FZ.
",unix,pipes,,,,,open,0,98,5,"stdbuf usage: increasing buffer size I've got an awk script sending out long strings (>10K chars) to stdout.

I would like to increase the buffer size so that larger chunks of those long strings are written at once. I've timed both pipes below with different -o sizes but there's no significant changes

    time stdbuf -o 100MB awk -f processing.awk infile.txt | sort -k1,1 > outfile.txt
    time stdbuf -o 100MB awk -f processing.awk infile.txt > outfile.txt

real/user/sys timings are all very similar to oneanother (+- 10% on each metric).

My question is whether I'm using stdbuf the right way? Thank you.

FZ.
",2
6222898,06/03/2011 04:16:07,243174,01/04/2010 12:43:14,94,3,What is the sequence of mono rpm's installation?,As mono have alot of rpm's to get completely installed? What is the sequence of those rpm's installation as each rpm is dependent on other? ,unix,mono,,,,06/05/2011 11:31:53,off topic,1,26,8,What is the sequence of mono rpm's installation? As mono have alot of rpm's to get completely installed? What is the sequence of those rpm's installation as each rpm is dependent on other? ,2
1878278,12/10/2009 02:24:36,363566,09/19/2009 23:38:19,238,1,What's the best way to edit a text file record using shell?,"I have data file that stores records like this:

    make=honda|model=civic|color=red
    make=toyota|model=corolla|color=blue

What would be the best way to detect (based on the make field) whether a given make exists in the file and then replace it with a new record? (Using shell script)",unix,shell,,,,,open,0,48,12,"What's the best way to edit a text file record using shell? I have data file that stores records like this:

    make=honda|model=civic|color=red
    make=toyota|model=corolla|color=blue

What would be the best way to detect (based on the make field) whether a given make exists in the file and then replace it with a new record? (Using shell script)",2
7498417,09/21/2011 10:43:36,946124,09/15/2011 06:12:50,6,1,syntax error at line 18: `newline or ;' unexpected,"When I am executing the shell script I am getting the below error.

I am not sure about the problem
Can anyone please suggets me something.

ERROR


(vs4b1:/usr/local/sprt/bgc_sg4/servicegateway/agent)% ./sprt_acs stop
./sprt_acs: syntax error at line 18: `newline or ;' unexpected
",unix,shell-scripting,,,,09/21/2011 18:20:39,not a real question,1,35,9,"syntax error at line 18: `newline or ;' unexpected When I am executing the shell script I am getting the below error.

I am not sure about the problem
Can anyone please suggets me something.

ERROR


(vs4b1:/usr/local/sprt/bgc_sg4/servicegateway/agent)% ./sprt_acs stop
./sprt_acs: syntax error at line 18: `newline or ;' unexpected
",2
7537640,09/24/2011 07:14:55,301155,03/24/2010 19:26:25,11,0,SSH smoke & mirrors,"**Situation:**
I've been given SSH access to a server running LAMP (Redhat) and the brief is to migrate files and database from current live server to this new development server for testing.
Further this SSH access is contained within a Protected Workspace, so basically I have to access this companies internal network and then I can access the server there through SSH.

**Issue:**
SSH - WTF?? :- In the murky world of media agency smoke and mirrors alas I'm not allowed to  admit weakness and it appears that I won't have access to my familiar tools (filezilla + sequelpro)

I managed to logon to the server yesterday with Putty though have no idea how to achieve the mission:

 - Create a database
 - Import data to that database
 - Upload files
 - Set permission on files and folders
 - At what address will I be able to view the website?

Is there a kind soul out there who can point me in the right direction?

Thanks.",unix,ssh,putty,,,09/24/2011 07:20:36,off topic,1,160,4,"SSH smoke & mirrors **Situation:**
I've been given SSH access to a server running LAMP (Redhat) and the brief is to migrate files and database from current live server to this new development server for testing.
Further this SSH access is contained within a Protected Workspace, so basically I have to access this companies internal network and then I can access the server there through SSH.

**Issue:**
SSH - WTF?? :- In the murky world of media agency smoke and mirrors alas I'm not allowed to  admit weakness and it appears that I won't have access to my familiar tools (filezilla + sequelpro)

I managed to logon to the server yesterday with Putty though have no idea how to achieve the mission:

 - Create a database
 - Import data to that database
 - Upload files
 - Set permission on files and folders
 - At what address will I be able to view the website?

Is there a kind soul out there who can point me in the right direction?

Thanks.",3
5933153,05/09/2011 06:06:59,295019,03/16/2010 17:58:56,95,0,From this screenshot would anyone be able to identify what program this is?,"![enter image description here][1]


  [1]: http://i.stack.imgur.com/m5gxN.jpg

It appears to be a diff tool but I was really curious to know which one exactly.",unix,compare,,,,05/09/2011 07:01:39,off topic,1,23,13,"From this screenshot would anyone be able to identify what program this is? ![enter image description here][1]


  [1]: http://i.stack.imgur.com/m5gxN.jpg

It appears to be a diff tool but I was really curious to know which one exactly.",2
10540935,05/10/2012 19:32:29,1135954,01/07/2012 13:13:51,76,10,What is the difference between tar and zip?,What is the difference between tar and zip ? What are the scenarios for there usage?,unix,compression,zip,difference,tar,05/30/2012 01:57:21,off topic,1,16,8,What is the difference between tar and zip? What is the difference between tar and zip ? What are the scenarios for there usage?,5
1083739,07/05/2009 09:21:22,67819,02/18/2009 12:31:40,454,64,Windows API vs. UNIX shell  (equiv?) -- Or -- When is a programming language a language and not a script?,"I've seen a number of question's closed as ""Not programming related"" (e.g. http://stackoverflow.com/questions/397854/what-process-accesses-my-hdd)

I understand that their's several alternative site (stackoverflow) themed-forums and to attempt keep site question's to a minimum also some may argue that this is too subjective, o well, I got madly flamed for my first answer, so here's my first question, I'll try to frame it in a psudo-contextual-basis (jepordy style) to keep some regulator's at bay... 

Is it not fair to #include UNIX systems's level discussion in the same realm as programming?  One of the most usefull UNIX tools I've ever used, strace/trus/par, is based around system call information and reporting, other tools like ltrace can do similar things for libararies... 

Now given UNIX and Windows are wholy different (e.g. Windows programmer interfaces are nearly exclusivly library calls) and how tighly UNIX intergrates kernel and system services and interfaces with the standard user shells', like the C shell;

Is it not the case that UNIX systems related questions are programming questions? If not, where is the boundry between a programming/scripting language and user interface?
",unix,windows,compare,interface,,07/05/2009 13:49:59,off topic,1,178,21,"Windows API vs. UNIX shell  (equiv?) -- Or -- When is a programming language a language and not a script? I've seen a number of question's closed as ""Not programming related"" (e.g. http://stackoverflow.com/questions/397854/what-process-accesses-my-hdd)

I understand that their's several alternative site (stackoverflow) themed-forums and to attempt keep site question's to a minimum also some may argue that this is too subjective, o well, I got madly flamed for my first answer, so here's my first question, I'll try to frame it in a psudo-contextual-basis (jepordy style) to keep some regulator's at bay... 

Is it not fair to #include UNIX systems's level discussion in the same realm as programming?  One of the most usefull UNIX tools I've ever used, strace/trus/par, is based around system call information and reporting, other tools like ltrace can do similar things for libararies... 

Now given UNIX and Windows are wholy different (e.g. Windows programmer interfaces are nearly exclusivly library calls) and how tighly UNIX intergrates kernel and system services and interfaces with the standard user shells', like the C shell;

Is it not the case that UNIX systems related questions are programming questions? If not, where is the boundry between a programming/scripting language and user interface?
",4
