PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
3971984,10/19/2010 19:31:53,48695,12/23/2008 17:08:39,709,23,.net application email solution?,"We need email server for our .net application below are requirements, all options i know of kind of blackbox which sends and receives email for accounts, working it through api is not much intended.

Basic requirement is send email + check status of email every 5 min to verify has it made it through.

Service requirement
-> Send email through .net api
-> When sending return identifier
-> Using identifier can check status

Any linux based solution should work fine as well for us, as long as it supports Rest to do above actions.",email,email-integration,,,,,open,0,88,4,".net application email solution? We need email server for our .net application below are requirements, all options i know of kind of blackbox which sends and receives email for accounts, working it through api is not much intended.

Basic requirement is send email + check status of email every 5 min to verify has it made it through.

Service requirement
-> Send email through .net api
-> When sending return identifier
-> Using identifier can check status

Any linux based solution should work fine as well for us, as long as it supports Rest to do above actions.",2
7996567,11/03/2011 14:28:26,620761,02/17/2011 04:40:54,185,3,Remove Link Formatting From Google Mail Signature?,"I have a signature within my Google Mail Signature, in which has links. When I try to change the color/text it formats my links as links. I understand that, links, when called out may appear as links instead of just text. But I would like to just have them as texts so I may format the colors and weight.

Any ideas?
Thanks!
Aaron",email,google,gmail,signature,,,open,0,60,7,"Remove Link Formatting From Google Mail Signature? I have a signature within my Google Mail Signature, in which has links. When I try to change the color/text it formats my links as links. I understand that, links, when called out may appear as links instead of just text. But I would like to just have them as texts so I may format the colors and weight.

Any ideas?
Thanks!
Aaron",4
5473249,03/29/2011 13:25:19,476990,10/15/2010 14:26:38,185,28,CakePHP Email Component,"Any reason why when I include the Email component in my controller without writing any code for it:

    var $components = array('Email');

I get a fatal error saying:

    Fatal error: Call to a member function read() on a non-object

I assume this is relating to the $Session variable, when I comment the component out, the error disappears.


",email,cakephp,,,,,open,0,61,3,"CakePHP Email Component Any reason why when I include the Email component in my controller without writing any code for it:

    var $components = array('Email');

I get a fatal error saying:

    Fatal error: Call to a member function read() on a non-object

I assume this is relating to the $Session variable, when I comment the component out, the error disappears.


",2
9437611,02/24/2012 20:31:36,1010393,10/24/2011 07:11:31,8,0,Hotmail treating my emails as junk,"The emails sent from my email server get classified as ""spam"" by Hotmail, whereas things work fine with Gmail and Yahoo.

Looking at the headers for Hotmail, I see that there's an error on Sender-id :

    x-store-info:4r51+eLowCe79NzwdU2kRyU+pBy2R9QCy8qHgmJLLDz8C3S7+5TCub/2XhhKK5cqW17lt6GrtYxeZbhWOE+cDlmanEIHmdlGBhazzEXKh55lp0M0dGn03A==
    Authentication-Results: hotmail.com; sender-id=temperror (sender IP is 94.xx.xx.xx) header.from=info@mydomain.com; dkim=none header.d=mydomain.com; x-hmca=none
    X-Message-Status: n:0:n
    X-SID-PRA: mydomain <info@mydomain.com>
    X-DKIM-Result: None
    X-AUTH-Result: NONE
    X-Message-Delivery: Vj0xLjE7dXM9MDtsPTA7YT0wO0Q9MjtHRD0yO1NDTD00
    X-Message-Info: 11chDOWqoTmtu97V3A/0HoazN3tbnSqQluj4t5FLSxQjA/8S/3/RsnXZN8w8dP3RH78mCVUJ3mzbbIsJemZASw5P8hRgD8Ae0l3iEWFPveO0zqD+cO//c0VpN2G38j7m
    Received: from mail2.mydomain.com ([94.xx.xx.xx]) by SNT0-MC1-F37.Snt0.hotmail.com with Microsoft SMTPSVC(6.0.3790.4900);
    	 Fri, 24 Feb 2012 12:12:56 -0800
    Received: (qmail 17483 invoked by uid 0); 24 Feb 2012 20:13:03 -0000
    Date: 24 Feb 2012 20:13:03 -0000
    Message-ID: <20120224201303.17482.qmail@mail2.mydomain.com>
    To: testeurfoufou@hotmail.fr
    Subject: bonjour
    MIME-Version: 1.0
    Content-Type: text/html; charset=iso-8859-1
    X-Sender: <www.mydomain.com>
    X-Mailer: PHP
    X-auth-smtp-user: info@mydomain.com
    X-abuse-contact: info@mydomain.com
    From: mydomain <info@mydomain.com>
    Return-Path: info@mydomain.com
    X-OriginalArrivalTime: 24 Feb 2012 20:12:56.0821 (UTC) FILETIME=[B2A79A50:01CCF330]


I have submitted my site to the Sender-id once 2 weeks ago and a second time 3 days ago, but whereas I receive emails from the Sender-id program saying that my site has been taken into account, I continue getting Sender-id temperror.

Here are the relevant lines of my DNS records:

    mydomain.com.	IN	MX	10 mail2.mydomain.com.
    mydomain.com.	IN	A	94.yy.yy.yy
    www.mydomain.com.	IN	A	94.yy.yy.yy
    mail2.mydomain.com.	IN	A	94.xx.xx.xx
    mydomain.com.	IN	TXT	""v=spf1 ip4:94.xx.xx.xx include:sendgrid.net ~all""
    mydomain.com.	IN	SPF	""v=spf1 ip4:94.xx.xx.xx include:sendgrid.net ~all""
    mydomain.com.	IN	TXT	""spf2.0/pra ip4:94.xx.xx.xx include:sendgrid.net ~all""
    mail2.mydomain.com.	IN	TXT	""v=spf1 ip4:94.xx.xx.xx include:sendgrid.net ~all""
    mail2.mydomain.com.	IN	SPF	""v=spf1 ip4:94.xx.xx.xx include:sendgrid.net ~all""


Any ideas on what my cause this temp-error thing?

Thank you",email,qmail,sender-id,,,02/24/2012 23:32:53,off topic,1,307,6,"Hotmail treating my emails as junk The emails sent from my email server get classified as ""spam"" by Hotmail, whereas things work fine with Gmail and Yahoo.

Looking at the headers for Hotmail, I see that there's an error on Sender-id :

    x-store-info:4r51+eLowCe79NzwdU2kRyU+pBy2R9QCy8qHgmJLLDz8C3S7+5TCub/2XhhKK5cqW17lt6GrtYxeZbhWOE+cDlmanEIHmdlGBhazzEXKh55lp0M0dGn03A==
    Authentication-Results: hotmail.com; sender-id=temperror (sender IP is 94.xx.xx.xx) header.from=info@mydomain.com; dkim=none header.d=mydomain.com; x-hmca=none
    X-Message-Status: n:0:n
    X-SID-PRA: mydomain <info@mydomain.com>
    X-DKIM-Result: None
    X-AUTH-Result: NONE
    X-Message-Delivery: Vj0xLjE7dXM9MDtsPTA7YT0wO0Q9MjtHRD0yO1NDTD00
    X-Message-Info: 11chDOWqoTmtu97V3A/0HoazN3tbnSqQluj4t5FLSxQjA/8S/3/RsnXZN8w8dP3RH78mCVUJ3mzbbIsJemZASw5P8hRgD8Ae0l3iEWFPveO0zqD+cO//c0VpN2G38j7m
    Received: from mail2.mydomain.com ([94.xx.xx.xx]) by SNT0-MC1-F37.Snt0.hotmail.com with Microsoft SMTPSVC(6.0.3790.4900);
    	 Fri, 24 Feb 2012 12:12:56 -0800
    Received: (qmail 17483 invoked by uid 0); 24 Feb 2012 20:13:03 -0000
    Date: 24 Feb 2012 20:13:03 -0000
    Message-ID: <20120224201303.17482.qmail@mail2.mydomain.com>
    To: testeurfoufou@hotmail.fr
    Subject: bonjour
    MIME-Version: 1.0
    Content-Type: text/html; charset=iso-8859-1
    X-Sender: <www.mydomain.com>
    X-Mailer: PHP
    X-auth-smtp-user: info@mydomain.com
    X-abuse-contact: info@mydomain.com
    From: mydomain <info@mydomain.com>
    Return-Path: info@mydomain.com
    X-OriginalArrivalTime: 24 Feb 2012 20:12:56.0821 (UTC) FILETIME=[B2A79A50:01CCF330]


I have submitted my site to the Sender-id once 2 weeks ago and a second time 3 days ago, but whereas I receive emails from the Sender-id program saying that my site has been taken into account, I continue getting Sender-id temperror.

Here are the relevant lines of my DNS records:

    mydomain.com.	IN	MX	10 mail2.mydomain.com.
    mydomain.com.	IN	A	94.yy.yy.yy
    www.mydomain.com.	IN	A	94.yy.yy.yy
    mail2.mydomain.com.	IN	A	94.xx.xx.xx
    mydomain.com.	IN	TXT	""v=spf1 ip4:94.xx.xx.xx include:sendgrid.net ~all""
    mydomain.com.	IN	SPF	""v=spf1 ip4:94.xx.xx.xx include:sendgrid.net ~all""
    mydomain.com.	IN	TXT	""spf2.0/pra ip4:94.xx.xx.xx include:sendgrid.net ~all""
    mail2.mydomain.com.	IN	TXT	""v=spf1 ip4:94.xx.xx.xx include:sendgrid.net ~all""
    mail2.mydomain.com.	IN	SPF	""v=spf1 ip4:94.xx.xx.xx include:sendgrid.net ~all""


Any ideas on what my cause this temp-error thing?

Thank you",3
3718613,09/15/2010 14:29:18,400942,07/24/2010 08:35:35,26,1,attaching image to blackberry Email through code,"Hi Friends i am having problem in attaching image to blackberry email 

in my code i am attaching .png image i.e taken with camera and it is visible in attachments but i click on send email button it is giving 

"" Error Message like this""
EMAIL SERVICE DOES NOT SUPPORT THESE TYPE OF ATTACHMENTS. CHANGE THE SEND USING FIELD OR REMOVE THE ATTACHMENTS""

MY CODE IS:

try {
					FileConnection file = (FileConnection)Connector.open( FILE_NAME );
					if(file.exists())
					{
						InputStream stream = file.openInputStream();
						buf = IOUtilities.streamToBytes(stream);
						stream.close();
						file.close();
						SupportedAttachmentPart sap = new SupportedAttachmentPart(mp,""image/png"",""collision.png"",buf);
//						 SupportedAttachmentPart sap = new SupportedAttachmentPart(mp,jpegImage.getMIMEType() ,""collision.jpg"",jpegImage.getData() );	
						TextBodyPart tbp = new TextBodyPart(mp,""Attachment test"");
						TextBodyPart name = new TextBodyPart(mp,""Name:""+Name.getText().toString());
						
						mp.addBodyPart(tbp);
						mp.addBodyPart(sap);
						mp.addBodyPart(name);
						

						Folder folders[] = Session.getDefaultInstance().getStore().list(Folder.SENT);

						Message message = new Message(folders[0]);
						
						try {
						     Address toAdd = new Address(""kalidindi_rahulvarma@yahoo.com"",""test email"");
						     Address toAdds[] = new Address[1];
						     toAdds[0] = toAdd;
						     message.addRecipients(Message.RecipientType.TO,toAdds);
						     message.setContent(mp);
						     message.setSubject(""Service Request via Blackberry app"");
						     
						    
						     Invoke.invokeApplication(Invoke.APP_TYPE_MESSAGES, new MessageArguments(message));
						     
						    
//						     Transport.send(message);
						     
						     
						} 
						catch (Exception e) {
						     Dialog.inform(e.toString());
						}
					}










please help me....",email,blackberry,blackberry-simulator,,,,open,0,199,7,"attaching image to blackberry Email through code Hi Friends i am having problem in attaching image to blackberry email 

in my code i am attaching .png image i.e taken with camera and it is visible in attachments but i click on send email button it is giving 

"" Error Message like this""
EMAIL SERVICE DOES NOT SUPPORT THESE TYPE OF ATTACHMENTS. CHANGE THE SEND USING FIELD OR REMOVE THE ATTACHMENTS""

MY CODE IS:

try {
					FileConnection file = (FileConnection)Connector.open( FILE_NAME );
					if(file.exists())
					{
						InputStream stream = file.openInputStream();
						buf = IOUtilities.streamToBytes(stream);
						stream.close();
						file.close();
						SupportedAttachmentPart sap = new SupportedAttachmentPart(mp,""image/png"",""collision.png"",buf);
//						 SupportedAttachmentPart sap = new SupportedAttachmentPart(mp,jpegImage.getMIMEType() ,""collision.jpg"",jpegImage.getData() );	
						TextBodyPart tbp = new TextBodyPart(mp,""Attachment test"");
						TextBodyPart name = new TextBodyPart(mp,""Name:""+Name.getText().toString());
						
						mp.addBodyPart(tbp);
						mp.addBodyPart(sap);
						mp.addBodyPart(name);
						

						Folder folders[] = Session.getDefaultInstance().getStore().list(Folder.SENT);

						Message message = new Message(folders[0]);
						
						try {
						     Address toAdd = new Address(""kalidindi_rahulvarma@yahoo.com"",""test email"");
						     Address toAdds[] = new Address[1];
						     toAdds[0] = toAdd;
						     message.addRecipients(Message.RecipientType.TO,toAdds);
						     message.setContent(mp);
						     message.setSubject(""Service Request via Blackberry app"");
						     
						    
						     Invoke.invokeApplication(Invoke.APP_TYPE_MESSAGES, new MessageArguments(message));
						     
						    
//						     Transport.send(message);
						     
						     
						} 
						catch (Exception e) {
						     Dialog.inform(e.toString());
						}
					}










please help me....",3
6222618,06/03/2011 03:16:38,322900,04/22/2010 04:02:52,1272,42,How did spam emails that have incorrect TO fields end up in my inbox?,"I am curious about the interactions at work here. I have often received spam emails directed to a variation on my email address that still managed to be delivered to me. 

For instance if my email address was `email@gmail.com` I would often get emails that have a To field of `em3il@gmail.com` or `emaic0cks@gmail.com` or the such.

Am I not understanding SMTP correctly? is there an alternative way to direct email other than teh TO field?

theres no CC nor BCC",email,smtp,spam,,,06/03/2011 04:03:29,off topic,1,78,14,"How did spam emails that have incorrect TO fields end up in my inbox? I am curious about the interactions at work here. I have often received spam emails directed to a variation on my email address that still managed to be delivered to me. 

For instance if my email address was `email@gmail.com` I would often get emails that have a To field of `em3il@gmail.com` or `emaic0cks@gmail.com` or the such.

Am I not understanding SMTP correctly? is there an alternative way to direct email other than teh TO field?

theres no CC nor BCC",3
6108674,05/24/2011 09:55:30,739851,05/05/2011 11:44:49,30,0,Is sending mail from local machine with no encryption unsafe,"note: I'm working on wordpress but this isn't a wordpress question.

I have a wordpress site sitting on my local machine and I need it to send emails to newly registered users.  
I managed doing it with a plugin.  
As a mail server I'm using the SMTP server of the host of my online websites (justhost).  
The settings I'm using are:  

SMTP Host: mail.mydomain.com   
SMTP Port: 2626  
Authentication: SMTP authentication  
username: my username on justhost  
password: my password on justhost  

In the Encryption setting I chose no encryption, since this is the only way I managed sending a mail. SSL encryption didn't work.

So my question is: is this unsafe? Are the message contents exposed?  
And more importantly - are my username and password exposed?
",email,encryption,,,,05/24/2011 11:49:03,off topic,1,134,10,"Is sending mail from local machine with no encryption unsafe note: I'm working on wordpress but this isn't a wordpress question.

I have a wordpress site sitting on my local machine and I need it to send emails to newly registered users.  
I managed doing it with a plugin.  
As a mail server I'm using the SMTP server of the host of my online websites (justhost).  
The settings I'm using are:  

SMTP Host: mail.mydomain.com   
SMTP Port: 2626  
Authentication: SMTP authentication  
username: my username on justhost  
password: my password on justhost  

In the Encryption setting I chose no encryption, since this is the only way I managed sending a mail. SSL encryption didn't work.

So my question is: is this unsafe? Are the message contents exposed?  
And more importantly - are my username and password exposed?
",2
1851356,12/05/2009 06:30:28,225381,12/05/2009 06:30:28,1,0,sending email through port no 443 or 80,"i am a college student. My college network blocks all the port other than 80 and 443.
Now i am doing my project and i need to send a email. Is there any way i can send email through these ports",email,,,,,12/05/2009 06:38:58,off topic,1,40,8,"sending email through port no 443 or 80 i am a college student. My college network blocks all the port other than 80 and 443.
Now i am doing my project and i need to send a email. Is there any way i can send email through these ports",1
10702299,05/22/2012 12:45:37,1018437,10/28/2011 13:49:37,94,0,send html email,"I want to know if it's possible to send an html email which contains an html quiz, the receiver will fill in the quiz and send it back.  Then, is it possible to see their answers?",email,,,,,05/22/2012 13:01:43,not a real question,1,37,3,"send html email I want to know if it's possible to send an html email which contains an html quiz, the receiver will fill in the quiz and send it back.  Then, is it possible to see their answers?",1
7983787,11/02/2011 16:24:53,25124,10/04/2008 15:14:46,3880,258,"How does critsend gather ""Spam folder statistics with addresses""?","Apologies if this is the wrong site - not really sure which site is best for this, but since it's SMTP-related (or is it?), I figured maybe this site had the best audience.

My company just set all of our live servers to route email through [Critsend](http://www.critsend.com) (at a cost). Apparently we've had some people complain about emails going missing, and this service lets us track it better...

I was pretty shocked, and said ""There's *nothing* they can possible tell us, that we can't get from the SMTP server logs!"". However, I was given a huge list of features they support, including this:

> [Spam folder statistics with addresses](http://www.critsend.com/feature_analytics)

Apparently, they can tell us how many (and which!) emails went into spam folders.

I've done a little SMTP in my time, and I'm certain there is no way to get this information. So, what are they doing to claim this feature? (Note: Sadly, I don't have any access to actually see one of these reports).",email,smtp,spam,magic,,12/03/2011 09:24:52,off topic,1,160,9,"How does critsend gather ""Spam folder statistics with addresses""? Apologies if this is the wrong site - not really sure which site is best for this, but since it's SMTP-related (or is it?), I figured maybe this site had the best audience.

My company just set all of our live servers to route email through [Critsend](http://www.critsend.com) (at a cost). Apparently we've had some people complain about emails going missing, and this service lets us track it better...

I was pretty shocked, and said ""There's *nothing* they can possible tell us, that we can't get from the SMTP server logs!"". However, I was given a huge list of features they support, including this:

> [Spam folder statistics with addresses](http://www.critsend.com/feature_analytics)

Apparently, they can tell us how many (and which!) emails went into spam folders.

I've done a little SMTP in my time, and I'm certain there is no way to get this information. So, what are they doing to claim this feature? (Note: Sadly, I don't have any access to actually see one of these reports).",4
